Unnamed: 0,premise,choice1,choice2,label,question
1943699,get off at correct destination.,go to train station a few minutes before scheduled departure.,get on the train.,1,cause
20239108,go to ticket office.,get on the correct train.,obtain train ticket.,1,effect
19811913,go to counter.,train arrives at time on the platform.,stand in queue in front of a ticket counter and wait.,1,effect
1893954,exit train at correct stop.,obtain train ticket.,board correct train.,1,cause
36216231,buy ticket at ticket window.,get to ticket booth.,go on platform.,0,cause
33061989,give conductor ticket.,go on platform.,board train and choose a seat.,1,cause
33100307,hand ticket to ticket taker.,get to ticket booth.,walk onto the train.,1,cause
2037252,get off destination.,walk to ticket counter.,upon arrival get into the compartment.,1,cause
32733536,find seat.sit down.,get on the train and enjoy.,drive to the train station.,0,cause
220204,pack clothes and other items for the journey.,go to railway station.,take all the luggage out of train.,1,effect
36587720,get on train.,taking a seat.,find out what platform the train will be on.,0,effect
33417720,ride and enjoy the countryside.,get on my train.,park car .,0,cause
1143476,hand the attendant your ticket.,go to counter.,"when the train comes , get up and enter the train.",1,cause
1936459,exit train.,driving to the train station.,upon arrival get into the compartment.,1,cause
1944949,leave train at destination.,get to station.,enter train.,1,cause
34058903,get off destination.,search for the booked seat and sit down.,"when train arrives, board a car.",1,cause
36211308,get to ticket booth.,go to train station a few minutes before scheduled departure.,buy ticket at ticket window.,1,effect
20259367,walk to ticket counter.,swipe ticket.,pay for your ticket.,1,effect
2448308,going to the train station.,wait for the train to arrive.,go to correct platform.,1,effect
33105503,show ticket to conductor.,walk onto the train.,wait for boarding time for train.,0,cause
36221967,buy pass.,get on the correct train.,go to counter.,1,cause
32523256,get to destination.,train arrives at time on the platform.,relax or watch favorite movie while train journey.,0,cause
37861996,arrive at destination.,get off train at your stop.,ride train and enjoy journey.,0,effect
24200872,train arrives at the platform.,keep luggage in the luggage space.,"listen to music ,or read a book while ride.",1,effect
1822400,get off at your correct stop.,give ticket to steward when asked.,enter train.,1,cause
32517768,ride train.,train arrives at time on the platform.,wait for train.,0,cause
32741915,search for the booked seat and sit down.,get on the correct train.,get to train stop.,0,cause
32486731,find a vacant window seat.,train arrives at the platform.,get to train stop.,0,cause
623331,relax while you reach your destination.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
36162542,go to the platform where the train is expected.,go to station.,taking a seat.,0,cause
676079,find seat.,buy ticket at ticket window.,"when train arrives, board a car.",1,cause
32622255,find an empty seat.,get on train.,first you have to plan where you want to go.,0,cause
32518588,relax or read favorite magazine during journey.,train arrives at the platform.,wait for your train to pull up to station.,0,cause
33541496,enjoy the view out of train.,board train.,waiting on train platform for train.,0,cause
36191589,go to counter.,get in line to buy ticket.,enter train station.,0,effect
1212125,give ticket to attendant.,find a seat and sit down.,"when the train comes , get up and enter the train.",1,cause
37651951,get on train.,get off destination.,going to the train station.,0,effect
1063081,show conductor your ticket.,drive to train station.,"when train arrives, board a car.",1,cause
36860720,get in train.,go to ticket office.,give ticket to the attendant.,1,effect
9030,go to the car.,enjoy the train trip.,park at station.,1,effect
1669159,arrive at destination.,show the ticket checker your ticket.,board train when it arrives.,1,cause
11436,choose a destination.,get off at your correct stop.,check train time.,1,effect
36985113,get in train.,go to my destination.,give ticket to steward when asked.,0,effect
33411730,wait for destination stop.,get on the train.,put carry on luggage in overhead bin.,0,cause
609935,give ticket to steward when asked.,waiting on train platform for train.,train arrives at time on the platform.,1,cause
37526277,enter the appropriate train car.,depart when you arrive.,give ticket to attendant.,0,effect
32515134,wait until you reach your destination.,train arrives at time on the platform.,pack clothes.pack luggage for the journey.,0,cause
37256436,enter train.,enjoy the train trip.,wait for your train to be announced.,0,effect
36296605,train arrives at time on the platform.,board train.,wait for train.,0,effect
33714191,arrive at destination stop.,get in train.,enter into the railway station.,0,cause
1924097,de-train upon reaching the destination.,purchase tickets from ticket window.,enter the appropriate train car.,1,cause
36552143,get on the train.,look for the seat number as in ticket.sit on the seat.,park car at parking.,0,effect
4183818,"when the train comes , get up and enter the train.",place luggage down.,get off at your correct stop.,1,effect
33079795,give ticket to attendant.,pack necessary luggage.,enter the appropriate train car.,1,cause
33218566,wait till your destination stop arrives.,"when the train comes , get up and enter the train.",show conductor ticket.,0,cause
237257,go to the station.,enter train station from front gate.,wait until your station.,0,effect
33208663,wait until train reaches destination.,board train when it arrives.,give ticket to conductor.,0,cause
1093674,hand your ticket to the attendant when asked.,keep bag under the seat.,get on the train and enjoy.,1,cause
37238642,walk onto the train.,relax while you reach your destination.,enter train station from front gate.,0,effect
1114206,give ticket to attendant.,go to the platform where the train arrives.,you board your train and find your seat.,1,cause
33363492,wait until train reaches destination.,get on train.,go to the train station.,0,cause
867486,find an empty seat.,pack luggage for the journey.,get on train.,1,cause
1015240,show ticket to attendant.,purchase your train ticket.,get on my train.,1,cause
2155449,exit train at correct stop.,tell the clerk where you want to travel to.pay the clerk for ticket.,arrive at the target destination . .,1,cause
33838591,get off train.,"when train arrives, get on train.",pay for the ticket at the ticket counter.,0,cause
1495937,enjoy the journey.,packing/gathering luggage.,get on the train.,1,cause
1302435,relax while you reach your destination.,buy a ticket at the window.,"when train arrives, board the train.",1,cause
1983946,get off at correct destination.,keep luggage under the seat.,"when train arrives, board train.",1,cause
1637380,relax and enjoy the train ride.,find a vacant window seat.,board the train.,1,cause
363841,get to train stop.,obtain train ticket.,walk to the train platform.,1,effect
36228291,retrieve ticket from machine.,go to ticket office.,board correct train.,0,cause
577326,get on my train.,pack luggage for the journey.,train arrives at the platform.,1,cause
36381880,enter the appropriate train car.,choose a seat.,choose a destination.,0,effect
37236904,getting into train when arrives.,ride train and enjoy journey.,enter the train station.,0,effect
36567025,getting into train when arrives.,sit down and ride.,go on platform.,0,effect
36139802,walk to the train platform.,go to station.,wait for my train.,0,cause
36841743,"when train arrives, board train.",pack luggage for the journey.,show conductor ticket.,1,effect
33276664,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,get on my train.,purchase ticket.,0,cause
1213960,show ticket pass.,find seat.,"when train arrives, board train.",1,cause
1886711,get off at correct destination.,buy pass.,"when train arrives, board the train.",1,cause
37222824,"when train arrives, board the train.",find out what platform the train will be on.,enjoy train ride.,1,effect
15687527,get in train.,go out of the station.,arrive at destination stop.,1,effect
33079659,give ticket to attendant.,you board your train and find your seat.,pack bags.,0,cause
686838,find seat.sit and relax.,buy pass.,"when train arrives, get on train.",1,cause
1249111,look out window.order meal.eat.,give ticket to steward when asked.,get on the correct train.,1,cause
1320986,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,buy ticket at ticket window.,you board your train and find your seat.,1,cause
359010,go to railway station.,buy ticket.,go to the platform where the train is expected.,1,effect
37562758,board correct train.,leave train at destination.,relax or watch favorite movie while train journey.,0,effect
33430141,ride to your stop.,board the train.,walk to the train platform.,0,cause
1463768,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,park car.,board train.,1,cause
642580,exit train.,adjust luggage in the luggage space.,train arrives at the platform.,1,cause
1083209,hand ticket to ticket taker.,go to station.,"when train arrives, board the train.",1,cause
36987727,"when train arrives, board train.",wait for destination stop.,show conductor ticket.,0,effect
2219126,pack clothes.pack luggage for the journey.,purchase train tickets.,adjust luggage in the luggage space.,1,effect
1131912,give ticket to the attendant.,wait in line for getting ticket if not booked already.,"when the train comes , get up and enter the train.",1,cause
20259750,get to ticket booth.,give ticket to conductor.,buy a ticket from counter.,1,effect
1454017,relax or watch favorite movie while train journey.,place luggage down.,board train.,1,cause
469086,enter train station from front gate.,go on platform.,"when train arrives, board train.",0,effect
1521489,enjoy the outside sceneries while on the move.,enter train station.,get on train.,1,cause
36278728,go to the correct train platform.,find the correct platform.,"when train arrives, board the train.",0,cause
1471221,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",walk to the train platform.,board the train.,1,cause
37144539,board train and be seated.,enjoy train ride.,go to railway station.,0,effect
1810968,"when your destination is called, get off train.",show ticket pass.,"when train arrives, board a car.",1,cause
479145,purchase tickets.,choose a destination.,go to counter.,1,cause
434314,go to train station a few minutes before scheduled departure.,wait for the train at the platform.,go to the platform where the train arrives.,1,effect
33068985,show conductor ticket.,walk onto the train.,go on platform.,0,cause
37418482,you board your train and find your seat.,"you arrive to your destination, and take your luggage.",buy train ticket.,0,effect
13441,first you have to plan where you want to go.,purchase tickets from ticket window.,look up train information online.,1,effect
32684720,find an empty seat.,"when the train comes , get up and enter the train.",purchase tickets from ticket window.,0,cause
37008482,board train when it arrives.,determine a location to go to by train.,enjoy the outside sceneries while on the move.,1,effect
33885451,get off at your stop.,walk onto the train.,buy a ticket from counter.,0,cause
1967023,alight at the destination station.,go to the train station.,get on the train.,1,cause
16215339,enter train station.,show ticket to attendant.,walk to the train platform.,1,effect
36074109,go to the correct train platform.,relax or watch favorite movie while train journey.,drive to the train station.,1,cause
34070358,de-train upon reaching the destination.,"when train arrives, ride up the train compartment as per ticket.",sit.,0,cause
36328559,train arrives at time on the platform.,swipe ticket.,find seat.,0,effect
8910528,find rail for your train.,go to the train station.,park car .,0,cause
1539634,enjoy ride.,wait until time to board train.,"when train arrives, get on train.",1,cause
1840494,leave train at destination.,ride and enjoy the countryside.,"when train arrives, get on train.",1,cause
1804259,exit train at correct stop.,hand the attendant your ticket.,walk onto the train.,1,cause
32756524,find an empty seat.,get on the train.,secure transportation to the train station.use transportation to train station.,0,cause
33834939,leave train.,upon arrival get into the compartment.,get a ticket for the train.,0,cause
1239039,relax while you reach your destination.,show ticket to conductor.,board train and be seated.,1,cause
36290874,train arrives at time on the platform.,get on the train.,purchase train ticket for destination.,0,effect
32963041,give ticket to the attendant.,buy a train ticket.,get in train.,1,cause
33425822,wait patiently while the train travels towards destination.,"when the train comes , get up and enter the train.",park car.,0,cause
710528,search for the booked seat and sit down.,get tickets from ticket counter.,upon arrival get into the compartment.,1,cause
36271404,pay for train ticket.,get to ticket booth.,wait for destination stop.,0,cause
33203511,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,you board your train and find your seat.,give ticket to conductor.,0,cause
33025365,show ticket pass to conductor.,board train and choose a seat.,arrive train station.,0,cause
32855562,find a seat.sit down.,upon arrival get into the compartment.,wait in line to board train.,0,cause
33573524,wait until train reaches destination.,enter the appropriate train car.,find a seat and sit down.,0,cause
1168485,hand your ticket to the attendant when asked.,wait at train stop.,get in train.,1,cause
36593652,"when train arrives, board train.",search for the booked seat and sit down.,find out what platform the train will be on.,0,effect
8015,determine a location to go to by train.,check train time.,take a seat.,0,effect
1908985,"when your destination is called, get off train.",buy a ticket from counter.,get on the train and enjoy.,1,cause
32966544,wait for attendant to walk by and pay for your ticket.,buy ticket to train.,"when train arrives, get on train.",1,cause
20253442,get to ticket booth.,"when your destination is called, get off train.",buy ticket to the travel destination.,1,effect
1848724,disembark train.,enjoy the outside sceneries while on the move.,get on the correct train.,1,cause
32635679,sit down and ride.,board train.,pay for train ticket.,0,cause
1957973,get off at destination.,drive to the train station.,get in train.,1,cause
272816,go to correct platform.,determine a location to go to by train.,driving to the train station.,1,cause
199745,you have to pack your bags and other take other useful stuff.,alight at the destination station.,put carry on luggage in overhead bin.,1,effect
20250493,go to counter.,exit train.,book train tickets.,1,effect
2227020,you have to pack your bags and other take other useful stuff.,wait in line to board train.,keep bag under the seat.,1,effect
2217545,pack bags.,relax or watch favorite movie while train journey.,keep luggage in the luggage space.,1,effect
1383794,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",arrive at the station.,"when train arrives, board train.",1,cause
630713,get to destination.,enjoy the view out of train.,train arrives at time on the platform.,1,cause
25771761,go to the correct train platform.,pay for your ticket.,find out what platform the train will be on.,1,cause
37476893,upon arrival get into the compartment.,arrive at destination.,go to ticket office.,0,effect
33797104,leave train at destination.,get on the train and enjoy.,relax in train.wait for correct stop.,0,cause
1118656,hand your ticket to the conductor.,pack necessary luggage.,board train and choose a seat.,1,cause
36489290,board correct train.,going to the train station.,find a vacant window seat.,1,effect
970566,"when train arrives, board a car.",sit down and ride.,keep luggage in the luggage space.,0,effect
32635199,find correct seat.sit in seat.,purchase train tickets.,get in train.,1,cause
36569427,board train when it arrives.,find a seat.,go to the platform where the train arrives.,0,effect
37762586,enter train.,exit train at correct stop.,wait for the train to arrive.,0,effect
36332286,train arrives at the platform.,look out window.order meal.eat.,purchase tickets.,0,effect
659799,choose a seat.,check train schedule.,enter the appropriate train car.,1,cause
36302079,train arrives at time on the platform.,go to railway station.,board correct train.,1,effect
32627848,find a seat.,upon arrival get into the compartment.,gathering ticket and required identification.,0,cause
444343,get to station.,find a seat.,go to the assigned track.,1,effect
220972,pack clothes and other items for the journey.,sit down and ride.,take all the luggage out of train.,1,effect
37821186,getting into train when arrives.,get off at your stop.,sit down and ride.,0,effect
226776,arrive at the station.,enter train station.,de-train upon reaching the destination.,0,effect
33878791,de-train upon reaching the destination.,enter train.,book train tickets.,0,cause
33361575,go to my destination.,enter train.,going to the train station.,0,cause
32856698,find a seat.sit down and enjoy the ride.,"when train arrives, board the train.",wait in line to board.,0,cause
34003255,get off train.,waiting on train platform for train.,enter train.,1,cause
33820667,"when train reaches destination, exit train.",get in train.,enjoy train ride.,0,cause
32631891,find seat.,get a ticket for the train.,"when the train comes , get up and enter the train.",1,cause
379003,drive to the train station.,buy ticket.,go to the assigned track.,1,effect
866018,find the reserved seat and sit down.,pack bags.,enter train.,1,cause
1050987,giving ticket to conductor/ticket taker.,go to railway station.,board train and choose a seat.,1,cause
1702736,arrive at the target destination . .,purchase ticket for the destination station.,board train and choose a seat.,1,cause
36216061,pay for your ticket.,go to ticket window.,go to the platform where the train is expected.,0,cause
33846408,leave train at destination.,getting into train when arrives.,purchase train ticket for destination.,0,cause
33764865,get off at destination.,show the ticket checker your ticket.,enter the appropriate train car.,1,cause
1458464,relax in train.wait for correct stop.,adjust luggage in the luggage space available.,upon arrival get into the compartment.,1,cause
33326149,relax in train.wait for correct stop.,get on train.,pay for the ticket at the ticket counter.,0,cause
343100,arrive train station.,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,go on platform.,1,effect
36892985,upon arrival get into the compartment.,give ticket to conductor.,wait on platform for train.,0,effect
36224967,purchase your train ticket.,walk to ticket counter.,enter the appropriate train car.,0,cause
823408,search for the booked seat and sit down.,adjust luggage in the luggage space.,"when the train comes , get up and enter the train.",1,cause
37714951,get on train.,walk to the train platform.,exit train.,1,effect
1014516,show ticket to attendant.,purchase train tickets.,"when train arrives, ride up the train compartment as per ticket.",1,cause
37753204,"when train arrives, get on train.",exit train.,get to ticket booth.,0,effect
1477119,ride train.,walk to the train platform.,enter the appropriate train car.,1,cause
383121,go to railway station.,board train.,find rail for your train.,1,effect
24137454,find out what platform the train will be on.,find a seat.sit down and enjoy the ride.,go to the platform where the train arrives.,1,effect
8849075,go to the station.,upon arrival get into the compartment.,enter train station.,1,effect
33509798,wait until your station.,walk onto the train.,wait on platform for train.,0,cause
37113018,get on the correct train.,enjoy the ride on the train.,get to train stop.,0,effect
37587082,board train and choose a seat.,relax or listen to favorite music while in train.,get off at correct destination.,1,effect
36217357,purchase train tickets.,get to ticket booth.,get to destination.,0,cause
1909221,"when your destination is called, get off train.",book train tickets.,"when train arrives, board train.",1,cause
1271437,relax in train.wait for correct stop.,give ticket to attendant.,"when train arrives, board train.",1,cause
1913753,depart when you arrive.,pay for ticket.,get on my train.,1,cause
971891,get in train.,find an empty seat.,place luggage down.,0,effect
191400,keep luggage in the luggage space.,pay for ticket.,pack clothes and other items for the journey.,1,cause
19810584,get to ticket booth.,wait for boarding time for train.,stand in queue in front of a ticket counter and wait.,1,effect
37765124,you board your train and find your seat.,depart when you arrive.,wait for train.,0,effect
1540159,enjoy ride.,wait for your train to arrive.,board train.,1,cause
33874816,get off train at your stop.,get on my train.,purchase your train ticket.,0,cause
33970284,leave train at destination.,walk onto the train.,pack clothes and other items for the journey.,0,cause
1533829,enjoy the journey.,wait in line to board train.,get in train.,1,cause
32967692,wait for attendant to walk by and pay for your ticket.,upon arrival get into the compartment.,buy ticket at ticket window.,0,cause
33301500,wait till your stop.,gathering ticket and required identification.,"when train arrives, board a car.",1,cause
1882781,get off train.,book train tickets.,"when train arrives, get on train.",1,cause
2368203,going to the train station.,go to the platform where the train arrives.,wait until train reaches destination.,0,effect
35723888,check train schedule.,determine a location to go to by train.,go to ticket window.,0,cause
36853735,enter the appropriate train car.,swipe ticket.,enter train station from front gate.,0,effect
1301759,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",purchase train ticket for destination.,board train and be seated.,1,cause
36469094,enter train.,find seat.sit and relax.,go to railway station.,0,effect
1118469,hand your ticket to the conductor.,pack bags.,you board your train and find your seat.,1,cause
32501940,show conductor ticket.,train arrives at the platform.,wait until time to board train.,0,cause
32510924,enjoy the ride on the train.,train arrives at the platform.,walk to the subway.,0,cause
37835795,board train and choose a seat.,"when train reaches destination, exit train.",choose a seat.,0,effect
2062353,get off destination.,wait on platform for train.,enter train.,1,cause
36988600,board train and choose a seat.,relax or read favorite magazine during journey.,hand your ticket to the attendant when asked.,0,effect
216013,pack luggage for the journey.,search for the booked seat and sit down.,adjust luggage in the luggage space available.,1,effect
32937718,show the ticket checker your ticket.,check train time.,board the train.,1,cause
782066,sit down.,going to the train station.,"when train arrives, board a car.",1,cause
32495083,show receptionist train ticket.,purchase train ticket for destination.,train arrives at time on the platform.,1,cause
1822665,leave train.,check train schedules.,"when the train comes , get up and enter the train.",1,cause
36307182,train arrives at the platform.,find the reserved seat and sit down.,purchase train ticket.,0,effect
32989283,show ticket pass.,upon arrival get into the compartment.,purchase tickets.,0,cause
1632738,wait till your destination stop arrives.,taking a seat.,get on my train.,1,cause
999077,giving ticket to conductor/ticket taker.,buy ticket at ticket window.,get on the train.,1,cause
33976193,get off at your correct stop.,enter train.,pack luggage for the journey.,0,cause
33214156,relax or watch favorite movie while train journey.,get on the train.,hand ticket to ticket taker.,0,cause
32716915,sit down and ride.,walk onto the train.,arrive at the station.,0,cause
1669776,arrive at the target destination . .,show receptionist train ticket.,get on the correct train.,1,cause
406476,walk to the subway.,"when train arrives, board a car.",leave to designated area.,1,effect
656004,search for the booked seat and sit down.,check train schedules.,enter train.,1,cause
2225422,pack luggage for the journey.,park car at parking.,place luggage down.,1,effect
37230774,getting into train when arrives.,relax or watch favorite movie while train journey.,stand in queue in front of a ticket counter and wait.,0,effect
575701,get in train.,go to the platform where the train arrives.,train arrives at time on the platform.,1,cause
35918302,place luggage down.,pack clothes.pack luggage for the journey.,wait for attendant to walk by and pay for your ticket.,0,cause
33088947,show ticket to attendant.,you board your train and find your seat.,wait in line for getting ticket if not booked already.,0,cause
2200331,go to the car.,get out of car.,get on the train.,0,effect
2112367,"when train reaches destination, exit train.",find a vacant window seat.,"when train arrives, board a car.",1,cause
37232619,board train and choose a seat.,enjoy train ride.,stand in queue in front of a ticket counter and wait.,0,effect
1260452,wait for destination stop.,show ticket to conductor.,board train and be seated.,1,cause
33784261,"when your destination is called, get off train.",getting into train when arrives.,look at all the times and pick a destination.,0,cause
33217039,wait for destination stop.,you board your train and find your seat.,show receptionist train ticket.,0,cause
37722201,"when train arrives, board the train.",leave train at destination.,go to platform.,0,effect
1501199,relax in train.wait for correct stop.,pack bags.,board train and choose a seat.,1,cause
19808500,walk to ticket counter.,leave to designated area.,wait in line for getting ticket if not booked already.,1,effect
351391,going to the train station.,enjoy ride.,go to the assigned track.,1,effect
1572770,wait for destination stop.,wait at train stop.,getting into train when arrives.,1,cause
2093786,exit train at correct stop.,take a seat.,get on the train.,1,cause
24201116,train arrives at time on the platform.,adjust luggage in the luggage space.,wait patiently while the train travels towards destination.,1,effect
36707279,enter train.,give ticket to conductor.,buy a ticket from counter.,0,effect
2220048,pack clothes and other items for the journey.,buy train ticket.,keep bag under the seat.,1,effect
33630567,get to destination.,swipe ticket.,board train.,1,cause
33036675,show ticket pass.,get on the train.,walk to the subway.,0,cause
464343,enter train station from front gate.,walk to correct platform.,ride train and enjoy journey.,0,effect
1886915,get off at correct destination.,buy ticket to train.,board train when it arrives.,1,cause
37570798,"when train arrives, board the train.",de-train upon reaching the destination.,wait until your station.,0,effect
645346,get off at correct destination.,waiting on train platform for train.,train arrives at the platform.,1,cause
36227624,pay for your ticket.,board train and be seated.,go to counter.,1,cause
16214766,enter into the railway station.,"when train reaches destination, exit train.",go to correct platform.,1,effect
201765,pack clothes and other items for the journey.,adjust luggage in the luggage space available.,giving ticket to conductor/ticket taker.,0,effect
2452280,drive to the train station.,go on platform.,wait for the train at the platform.,0,effect
36751538,get in train.,give ticket to the attendant.,retrieve ticket from machine.,0,effect
18999,determine a location to go to by train.,find an empty seat.,look on schedule board for departure information.,1,effect
33757919,leave train at destination.,board correct train.,show the ticket checker your ticket.,0,cause
1133156,show the ticket checker your ticket.,get in line to buy ticket.,get in train.,1,cause
37726567,walk onto the train.,disembark train.,walk to the train platform.,0,effect
990517,give ticket to conductor.,purchase train tickets.,get in train.,1,cause
36272109,buying a ticket.,go to ticket office.,train arrives at time on the platform.,0,cause
33456063,relax and enjoy the train ride.,upon arrival get into the compartment.,pack bags.,0,cause
668875,find a seat and sit down.,buy ticket at ticket window.,board train and be seated.,1,cause
36321234,train arrives at time on the platform.,give ticket to attendant.,pay for the ticket.,0,effect
37178206,get on train.,look out window.order meal.eat.,park car .,0,effect
33423233,wait for destination stop.,park at station.,"when train arrives, board train.",1,cause
2374515,walk to the subway.,go to the platform where the train arrives.,relax and enjoy the train ride.,0,effect
941883,find a vacant window seat.,sit or stand and wait for your train.,"when train arrives, get on train.",1,cause
33299523,relax or watch favorite movie while train journey.,purchase tickets from ticket window.,"when train arrives, board train.",1,cause
36941610,show ticket to attendant.,get on my train.,leave station.,0,cause
2222934,pack necessary luggage.,get on the correct train.,adjust luggage in the luggage space.,1,effect
33844888,get off at correct destination.,board train and choose a seat.,pay for your ticket.,0,cause
37241046,board the train.,relax and wait on your seat till your stop comes.,go to counter.,0,effect
1614077,ride train.,find a vacant window seat.,getting into train when arrives.,1,cause
1471142,enjoy ride.,go to the correct train platform.,"when train arrives, board the train.",1,cause
33541610,enjoy the view out of train.,wait for boarding time for train.,you board your train and find your seat.,1,cause
32950078,give conductor ticket.,"when the train comes , get up and enter the train.",purchase train ticket.,0,cause
1583117,enjoy the outside sceneries while on the move.,wait for train at the platform.,board train and be seated.,1,cause
33430712,wait until you reach your destination.,get on the train and enjoy.,go on platform.,0,cause
33492036,enjoy the outside sceneries while on the move.,get on the train.,wait in line to board train.,0,cause
37327670,board correct train.,relax while you reach your destination.,find a seat.sit down and enjoy the ride.,0,effect
8818624,enter train station.,driving to the train station.,you have to pack your bags and other take other useful stuff.,0,cause
36389237,enter train.,taking a seat.,buy train ticket.,0,effect
2456541,arrive train station.,go to the platform where the train is expected.,look for the seat number as in ticket.sit on the seat.,0,effect
1619725,enjoy the journey.,find seat.,walk onto the train.,1,cause
32913219,take a seat if possible.,get in train.,wait on platform.,0,cause
33983531,exit train at correct stop.,board train and be seated.,stand in queue in front of a ticket counter and wait.,0,cause
33550302,ride and enjoy the countryside.,getting into train when arrives.,find a seat and sit down.,0,cause
36251511,pay for train ticket.,go to counter.,wait for your train to pull up to station.,0,cause
1473759,ride to your stop.,go to correct platform.,board train and choose a seat.,1,cause
15091,choose a destination.,board train.,check train schedule.,1,effect
1583137,enjoy the outside sceneries while on the move.,wait for the train at the platform.,board the train.,1,cause
2137377,adjust luggage in the luggage space available.,take all the luggage out of train.,"listen to music ,or read a book while ride.",0,effect
37852431,place luggage down.,take all the luggage out of train.,get on my train.,0,effect
6504692,adjust luggage in the luggage space.,pack necessary luggage.,look on schedule board for departure information.,0,cause
32725306,find a seat.sit down and enjoy the ride.,get on train.,arrive train station.,0,cause
416855,secure transportation to the train station.use transportation to train station.,get in line to buy ticket.,go to the correct train platform.,1,effect
36978722,board train when it arrives.,enjoy the journey.,give conductor ticket.,0,effect
1051225,giving ticket to conductor/ticket taker.,driving to the train station.,upon arrival get into the compartment.,1,cause
1246712,wait until your station.,hand the attendant your ticket.,"when train arrives, get on train.",1,cause
310252,leave to designated area.,get in line to buy ticket.,get to train stop.,1,cause
37873236,"you arrive to your destination, and take your luggage.",get off train.,purchase ticket(s) for train.,0,effect
1588320,sit back and relax on your seat.,wait for boarding time for train.,"when train arrives, board train.",1,cause
466645,enter train station from front gate.,go to the assigned track.,get tickets from ticket counter.,0,effect
37521303,"when train arrives, get on train.",depart when you arrive.,show ticket to attendant.,0,effect
37871631,arrive at the target destination . .,get off train at your stop.,buy ticket to the travel destination.,0,effect
203834,pack luggage for the journey.,put carry on luggage in overhead bin.,relax and enjoy the train ride.,0,effect
1119203,show receptionist train ticket.,pack clothes and other items for the journey.,get on the train and enjoy.,1,cause
33290887,enjoy the journey.,"when train arrives, get on train.",buying a ticket.,0,cause
1658098,get on the correct train.,wait patiently while the train travels towards destination.,adjust luggage in the luggage space.,0,effect
36062188,go to platform.,secure transportation to the train station.use transportation to train station.,wait patiently while the train travels towards destination.,0,cause
36903154,enter train.,taking a seat.,show the ticket checker your ticket.,1,effect
33107789,give conductor ticket.,get on the correct train.,waiting on train platform for train.,0,cause
37647327,board train and choose a seat.,get off destination.,purchase train tickets.,0,effect
1022488,show conductor ticket.,pay for ticket.,"when train arrives, get on train.",1,cause
572503,get on the train.,book train tickets.,train arrives at time on the platform.,1,cause
32834164,find a seat or stand.,board train when it arrives.,walk through roundabout.,0,cause
33441404,relax or read favorite magazine during journey.,get on the correct train.,go on platform.,0,cause
36822567,you board your train and find your seat.,show ticket pass to conductor.,leave to designated area.,0,effect
37800406,enter train.,disembark train.,take a seat if possible.,0,effect
1582460,enjoy the outside sceneries while on the move.,wait on platform.,"when train arrives, get on train.",1,cause
37094758,get on train.,wait until train reaches destination.,drive to the train station.,0,effect
1630599,wait for destination stop.,find the reserved seat and sit down.,"when train arrives, board a car.",1,cause
37619710,"when the train comes , get up and enter the train.",leave train.,buying a ticket.,0,effect
20249337,go to ticket office.,get off train.,buy a ticket at the window.,1,effect
33014968,give ticket to the attendant.,"when train arrives, board a car.",secure transportation to the train station.use transportation to train station.,0,cause
713474,take a seat.,buy ticket to train.,"when train arrives, board train.",1,cause
32977384,hand your ticket to the attendant when asked.,walk onto the train.,purchase ticket(s) for train.,0,cause
32807604,find the reserved seat and sit down.,board the train.,find rail for your train.,0,cause
197622,put carry on luggage in overhead bin.,go to the railway station.,pack bags.,1,cause
37049108,"when the train comes , get up and enter the train.",purchase ticket for the destination station.,relax or read favorite magazine during journey.,1,effect
1637105,relax and enjoy the train ride.,search for the booked seat and sit down.,"when train arrives, board the train.",1,cause
33496143,enjoy ride.,you board your train and find your seat.,wait for my train.,0,cause
36677670,search for the booked seat and sit down.,board the train.,leave station.,0,cause
1465838,relax or watch favorite movie while train journey.,park car at parking.,get on the correct train.,1,cause
16836406,getting into train when arrives.,keep luggage under the seat.,sit.,1,effect
32847778,find seat.,"when train arrives, board train.",go to ticket office.,0,cause
36694954,get on the correct train.,give ticket to conductor.,look at all the times and pick a destination.,0,effect
37636823,"when train arrives, board a car.","when your destination is called, get off train.",purchase tickets from ticket window.,0,effect
37125998,"when the train comes , get up and enter the train.",go to the railway station.,ride to your stop.,1,effect
36772902,get on the correct train.,show ticket to attendant.,arrive at the station.,0,effect
285563,go to the platform where the train is expected.,buy a train ticket.,drive to train station.,1,cause
648933,find a seat and sit down.,locate a train schedule.,"when train arrives, board a car.",1,cause
633414,arrive at the target destination . .,get to ticket booth.,train arrives at the platform.,1,cause
37569955,enter the appropriate train car.,de-train upon reaching the destination.,ride to your stop.,0,effect
377863,go to the railway station.,get tickets from ticket counter.,go to the assigned track.,1,effect
2347065,arrive at the station.,go to platform.,give conductor ticket.,0,effect
33403763,"listen to music ,or read a book while ride.","when train arrives, get on train.",place luggage down.,0,cause
