Unnamed: 0,premise,choice1,choice2,label,question
54546479,place pan with cake mix into oven for allotted time.,bake in oven according to time on instructions.,preheat oven to temperature on box.,0,effect
1851099,bake as indicated on recipe.,pour the cake into a baking tin.,place pan in overn.,1,cause
51671800,bake cake for required time.,set timer .,pour cake mix into pan.,0,cause
53847065,turn off oven and let the cake cool.,preheat oven to degree amount needed.,"when done, take out to cool.",0,cause
356148,gather all ingredients.,add cake mix to utensil.,bake for 1 hour.,0,effect
51643413,bake in preheated oven.,set the timer.,mix together.,0,cause
37538137,place pan into oven when preheated. .,use cake tester to check for doneness.,remove from oven after allotted time.,1,effect
1802966,bake for as long as box says.,look up cake recipe.,put cake in.,1,cause
538948,gather all ingredients.,turn on oven.,open all ingredients.mix ingredients together.,1,effect
54608591,wait for the timer to go off.,place pan in oven and bake for 45 minutes.,now invert the plate on the cake table.,0,cause
1454743,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",stir together and mix.use fork to breakup clumps.,pour the batter into the prepared pan.,0,effect
55273888,set timer .,wait for cake to bake.,turn on oven.set oven temperature.,0,effect
2006670,put cake pan into oven.,remove the tin.,bake cake for required time.,1,effect
53182278,mix in the extra ingredients.,get ingredients.,place pan in oven.,0,cause
53937237,mix ingredients according to directions on box.,serve to family or friends.,measure ingredients in designated measuring cups.,1,cause
54466105,put pan in oven.,begin adding ingredients to the utensil.,bake the minimum time written on box.,1,effect
425100,mix ingredients together in a bowl.,set the oven to bake.,"get a box of cake mix.get eggs, water and oil out of the pantry.",1,cause
1643833,set the timer.,fill cake pan with batter.,put the pan in the oven and bake the cake according to the recipe.,1,cause
721087,assemble ingredients.,whisk it all together in the bowl until it is smooth.,apply icing or glaze.,0,effect
829248,add cake mix to bowl.and add ingredients.,find a recipe.,get baking pan.get sauce pan.,1,cause
52853761,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",get the cake ingredients.,place pan into oven when preheated. .,0,cause
54269006,put the pan in the oven.,set the timer on the oven according to directions on the box.,get all the ingredients together.,0,effect
32580847,turn off oven.,preheat oven according to box directions.,check cake for doneness.,0,cause
1722263,place pan in oven.,apply icing or glaze.,set timer and bake for time directed according to pan size.,1,effect
54948278,place pan into oven.,"when cake is done, remove from oven.",add ingredients in mixing bowl .,0,effect
813150,take out box of cake mix from shelf.,stir well.,bake as indicated on recipe.,0,effect
533488,get out cake mix.get out eggs.get out vegetable oil.,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.","at home, preheat oven to 375.",0,effect
1462792,fill bowl with ingredients.,pour batter into cake pan.,stir well.,1,effect
2548453,put greased pan into preheated stove.,eat cake. .,take cake out the oven.,1,effect
2639971,wait for 45 minutes.,"get cake pan, utensils, mixer .",set timer.,1,cause
54531828,put greased pan into preheated stove.,go to kitchen.,bake until cake is ready.,1,effect
1767745,wait for cake to bake.,"mix cake mix, eggs and water in bowl.mix frosting.",place pan in oven and bake for 45 minutes.,1,cause
1708093,set the timer.,preheat oven to degree amount needed.,put the pan in the oven and bake the cake according to the recipe.,1,cause
53470204,add the dry mixture to the wet mixture(in the bowl).,set the oven to required temperature.,get mixing bowl.get cake pan.,1,cause
53178284,mix cake mix with eggs as called for by box.,put the cake batter in the oven.,get all ingredients.,1,cause
1424028,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,remove the tin.,mix the cake ingredients.,1,effect
730317,get the ingredients and materials you need.,whisk it all together in the bowl until it is smooth.,apply frosting.,0,effect
1151599,turn oven off.,set timer on oven.,turn the oven on to the appropriate temperature and let it preheat.,1,cause
8664755,"get a box of cake mix.get eggs, water and oil out of the pantry.",wait for the timer to go off.,pour wet mixture into dry mixture bowl.,1,effect
37528495,put the pan in the oven and bake the cake according to the recipe.,let cake cool.,remove cake from oven.,1,effect
55302124,bake until cake is ready.,apply frosting.,set a timer when the recipe states the cake will be done.,1,cause
520935,get cake mix.,mix all the ingredients.,preheat the oven to 180 degree c.,0,effect
53462019,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,next get out a big bowl.get a pan.,put batter into a pan.,0,cause
46790314,bake in oven according to time on instructions.,carefully follow instructions step by step.,put the cake in the oven.,1,cause
47296755,take cake out.,put dish in oven.,mix cake batter.,0,cause
46828961,bake in oven.,get ingredients.,put dish in oven.,1,cause
47350747,remove from oven after allotted time.,place pan in overn.,bake in oven.,0,cause
34847461,preheat the oven.,remove cake.,turn oven off.,1,effect
1370341,mix ingredients according to directions on box.,go to the supermarket and purchase the ingredients.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,1,cause
52909666,begin adding ingredients to the utensil.,assemble ingredients.,take cake out of oven when it is done.,0,cause
30538509,mix cake mix with eggs as called for by box.,return home with ingredients which you shopped.,get out measuring cups.,1,cause
1075267,"get cake pan, utensils, mixer .",stir ingredients together.,bake for allotted time.,0,effect
883444,get baking pan.get sauce pan.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",serve to family or friends.,0,effect
1008300,get baking pan.get sauce pan.,open the ingredients.combine and mix all the ingredients as the recipe delegates.,measure wet ingredients.measure dry ingredients.,0,effect
2442532,take it out of the oven.,bake as indicated on recipe.,place in oven.,1,cause
53594000,mix cake and other ingredients.,pour batter into cake pan.,prepare the microwave oven and required utensils.,1,cause
2659328,bake for approx. 30 minutes.,go to store and buy cake mix.,set timer and bake for time directed according to pan size.,1,cause
25408052,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",preheat oven according to box directions.,mix ingredients together.,1,effect
2267484,remove from oven after allotted time.,put mixture into baking pan.,place the tin into the oven to bake.,1,cause
8443589,set the timer.,turn oven off.,bake a cake for the duration of instructed time.,1,effect
2515428,put in oven at the designated temperature.,remove cake from oven.,frost your cake.,0,effect
996247,get baking pan.get sauce pan.,whisk after each addition.stir to combine.,pour into pan.,0,effect
547729,set out ingredients.,stir together and mix.use fork to breakup clumps.,turn the oven on to the appropriate temperature and let it preheat.,0,effect
54375355,place pan in oven and bake for 45 minutes.,combine ingredients according to box directions.,bake in the oven for 14 minutes.,1,effect
996741,get baking pan.get sauce pan.,follow recipe to make the batter.,put the mix in the pans.,0,effect
903394,mix cake and other ingredients.,"buy cake mix, milk, butter, eggs.",get bowls.,1,cause
32605492,turn off the oven.,"at home, preheat oven to 375.",set the timer on the oven according to directions on the box.,0,cause
504772,take cake mixture of any kind.,"check if cake is cooked by inserting toothpick, it should come out clean.",mix cake mix in mixing bowl.,1,effect
52628813,go home with ingredients.,get all the ingredients together.,purchase ingredients.,1,cause
54016694,open mix and add required ingredients.mix well.,pour wet mixture into dry mixture bowl.,apply icing or glaze.,0,cause
757732,get a cake mix.,mix together.,enjoy a slice of cake.enjoy another slice of cake.,0,effect
55194202,set timer .,bake for 1 hour.,mix cake batter.,0,effect
54022250,mix ingredients according to directions on box.,apply frosting.,add the dry mixture to the wet mixture(in the bowl).,1,cause
25461015,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",set timer.,use fork to stir mixture rapidly until cake mixture is blended.,1,effect
54486376,put greased pan into preheated stove.,bake in the oven for 14 minutes.,"get a cake pan, mixing bowl and a whisk.",0,effect
1313537,"mix butter, milk, eggs into sauce pan.stir.","go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",measure ingredients in designated measuring cups.,1,cause
770768,get cake mix.get eggs.get water.get oil.,stir ingredients together.,grease the pan.,0,effect
1169606,turn oven off.,use fork to stir mixture rapidly until cake mixture is blended.,first heat oven.,1,cause
52771312,get out cake mix.get out eggs.get out vegetable oil.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,return home with ingredients which you shopped.,0,effect
1819997,wait for appropriate time.,put batter into a pan.,place in the oven for set amount of time.,1,cause
1427913,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",mix together.,place pan in oven.,0,effect
54839365,put in oven and bake at specified temperature.,look up a cake recipe.print out or write down the recipe.,remove cake from oven and cool.,1,effect
53348691,follow recipe to make the batter.,gather all ingredients.,remove the tin.,0,cause
454665,take out eggs.milk.other ingredients.,use fork to stir mixture rapidly until cake mixture is blended.,get mixing pan.get mixing tool or spoon or fork.,0,effect
2655182,bake cake.,gather all ingredients.,set a timer.,1,cause
53907098,fill bowl with ingredients.,follow box directions for cooling.,measure each ingredient according to the recipe.,1,cause
52902085,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",take cake out of oven.after ten minutes flip cake out onto cooling rack.,get a cake mix.,1,cause
2019135,place pan into oven.,bake for approx. 30 minutes.,eat the cake.,0,effect
739519,get ingredients.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,carefully remove cake from pan.,0,effect
1928969,bake in oven.,enter kitchen.,put cake pan into oven.,1,cause
54925489,cover it and put it on a oven plate.put the prepared oven plate inside oven.,pull out oven when ready.,set timer and bake for time directed according to pan size.,0,effect
53919086,measure ingredients in designated measuring cups.,follow recipe to make the batter.,preheat oven. .,0,effect
25491336,get mixing pan.get mixing tool or spoon or fork.,apply icing or glaze.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",1,effect
13968857,mix your ingredients.,set out ingredients.,preheat the oven to 180 degree c.,0,cause
1827510,wait.,pour into a baking pan.,put in oven.,1,cause
53482192,add the dry mixture to the wet mixture(in the bowl).,ice cake or decorate.,prepare the microwave oven and required utensils.,1,cause
1903698,bake in oven according to time on instructions.,gather all ingredients.,cover it and put it on a oven plate.put the prepared oven plate inside oven.,1,cause
1814532,wait for the timer to go off.,pour the cake into a baking tin.,put cake in oven.,1,cause
14841577,get ingredients.,design it with cream on borders and write name with cone if desired.,measure ingredients in designated measuring cups.,1,effect
55109829,take cake out of oven when it is done.,cover it and put it on a oven plate.put the prepared oven plate inside oven.,frost cake and eat.,0,cause
13757113,begin adding ingredients to the utensil.,gather the cake ingredients.,turn oven on.,0,cause
13954350,mix cake batter.,get cake mix.,go to store and buy cake mix.,0,cause
8676923,take out box of cake mix from shelf.,wait for appropriate time.,pour wet mixture into dry mixture bowl.,1,effect
8631240,take out box of cake mix from shelf.,remove from oven after allotted time.,add the dry mixture to the wet mixture(in the bowl).,1,effect
55088383,put greased pan into preheated stove.,use pot holder to remove from oven.,get cake mix.get eggs.get water.get oil.,0,effect
2441200,take the cake out of oven .,bake in the oven for 14 minutes.,place pan into oven.,1,cause
54883393,put the cake batter in the oven.,pour in batter.,"when cake is done, remove from oven.",1,effect
1067838,"get a cake pan, mixing bowl and a whisk.",wait.,combine in bowl.,1,effect
55108047,use pot holder to remove from oven.,put the cake batter in the oven.,frost cake and eat.,0,cause
47275589,take cake out of oven.after ten minutes flip cake out onto cooling rack.,cover it and put it on a oven plate.put the prepared oven plate inside oven.,take out cake pan and lightly grease inside of pan.,0,cause
54458375,place in oven.,wait for 45 minutes.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",0,effect
1830269,bake for 1 hour.,pour mix into cake pan.,put into oven.,1,cause
54153262,stir well.,take cake out of oven.after ten minutes flip cake out onto cooling rack.,add cake mix to utensil.,1,cause
1283020,pre heat oven.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",turn off oven .,1,effect
8560507,get the ingredients and materials you need.,set oven to correct temperature according to box directions.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",1,effect
51636651,wait for the timer to go off.,mix together.,set timer and bake for time directed according to pan size.,1,cause
46782904,bake a cake for the duration of instructed time.,put greased pan into preheated stove.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",0,cause
968492,get cake pans.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,set the oven to bake.,0,effect
1790722,bake in oven until done.,stir well.,put in oven.,1,cause
8599473,get the ingredients and materials you need.,put cake batter on pan.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",1,effect
54225090,place pan into oven when preheated. .,set timer and bake for time directed according to pan size.,prepare your cake.,0,effect
236686,take out cake supplies.,fill bowl with ingredients.,preheat the oven to instructed temperature.,0,effect
54057155,whisk it all together in the bowl until it is smooth.,add the rest of the ingredients to bowl.,pour into cake pan.,0,cause
54159085,mix together.,pour wet mixture into dry mixture bowl.,remove cake from oven.,0,cause
1178711,turn off oven.,make the chocolate mixture.then make the chocolate batter.,preheat oven. .,1,cause
51646671,bake cake for required time.,set a timer.,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,0,cause
2331156,take cake out when done.,fill bowl with ingredients.,put cake in.,1,cause
638216,get all the ingredients together.,mix together.,pour into prepared pan.,0,effect
1864059,bake in the oven for 14 minutes.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",put dish in the oven.,1,cause
1056463,"get a cake pan, mixing bowl and a whisk.","open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",grease and flour a cake pan.,0,effect
2481335,remove finished cake when timer goes off.,getting ingredients ready.,put into oven.,1,cause
906746,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",buy proper ingredients.,get mixing bowl.get cake pan.,1,cause
1459200,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",mix the cake ingredients.,pour mix into cake pan.,0,effect
31763447,put pan into oven.,"add frosting, sprinkles for decoration.",wait for 45 minutes.,1,effect
8431215,set timer .,take it out of the oven.,bake in oven according to time on instructions.,1,effect
53455015,pour wet mixture into dry mixture bowl.,prepare the microwave oven and required utensils.,place pan into oven.,0,cause
865897,get bowls.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,set the oven to required temperature.,0,effect
2594734,bake a cake for the duration of instructed time.,combine dry ingredients.combine all ingredients.beat eggs.,set a timer.,1,cause
1058471,get baking pan.get sauce pan.,combine ingredients into a bowl.,spray cake pan with nonstick spray.,0,effect
31074079,get out measuring cups.,pour mixed ingredients into baking pan.,"meanwhile, mix a batter following the recipe.",1,effect
2601732,bake in oven.,stir ingredients.,set the timer on the oven according to directions on the box.,1,cause
661401,gather all ingredients.,use fork to stir mixture rapidly until cake mixture is blended.,set the timer.,0,effect
54721037,put the pan in the oven.,getting ingredients ready.,turn off oven and let the cake cool.,1,effect
905249,open mix and add required ingredients.mix well.,buy cake ingredients.,gather your cooking materials for baking a cake.,1,cause
895130,whisk it all together in the bowl until it is smooth.,find a recipe.,get mixing bowl.get cake pan.,1,cause
53634236,combine in bowl.,"get cake pan, utensils, mixer .",take cake out of oven when it is done.,0,cause
55098744,put pan in oven.,remove from oven.,buy cake ingredients.,0,effect
2535828,put the cake in the oven.,use pot holder to remove from oven.,remove from pan.,0,effect
55046654,put the cake pan with the cake mixture in the oven.,take out and frost cake.,wait for the timer to go off.,0,effect
1179265,turn off oven .,make the chocolate mixture.then make the chocolate batter.,set oven temp.,1,cause
47160424,take cake out of oven.after ten minutes flip cake out onto cooling rack.,read the recipe.,put into oven.,1,cause
2171091,take cake out the oven.,turn off the oven.,put pan in oven.,1,cause
54413934,put in oven and bake at specified temperature.,bake for about 40 min and test with a skewer.,pour cake batter into desired pan shape or size.,0,effect
1155922,turn off oven.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,pre heat oven.,1,cause
1244609,preheat the oven to instructed temperature.,turn off oven and let the cake cool.,remove from oven after allotted time.,0,effect
47197622,take out and frost cake.,put greased pan into preheated stove.,put cake batter on pan.,0,cause
53107611,mix ingredients together in a bowl.,assemble ingredients.,stick tooth pick into cake to see if done.,0,cause
54820758,put the cake pan with the cake mixture in the oven.,preheat the oven.,remove finished cake when timer goes off.,1,effect
54118620,whisk after each addition.stir to combine.,add the dry mixture to the wet mixture(in the bowl).,set timer .,0,cause
2485246,take cake out the oven.,get the ingredients and materials you need.,put dish in oven.,1,cause
54857641,put the pan in the oven.,take the cake out of oven .,pour mixture into cake pan.,0,effect
51669688,bake for as long as box says.,set a timer when the recipe states the cake will be done.,put batter into a pan.,0,cause
875692,get cake pans.,pour wet mixture into dry mixture bowl.,take the cake out of the oven and let it cool.,0,effect
53670287,combine ingredients into a bowl.,bake until cake is ready.,get baking pan.get sauce pan.,1,cause
887607,gather your cooking materials for baking a cake.,pour wet mixture into dry mixture bowl.,grease and flour a cake pan.,0,effect
53853151,turn off oven.,pre heat oven.,ice cake with frosting.,0,cause
2725939,set timer and cook based on recipes instructions.,take cake out to cool.,wait for 45 minutes.,1,effect
14832280,getting ingredients ready.,put cake in.,measure ingredients in designated measuring cups.,1,effect
1091191,get measuring cup.and get measuring spoons.,apply frosting.,add cake mix to utensil.,1,effect
25454207,get cake pans.,add them to a pan.,combine ingredients into a bowl.,1,effect
52772959,"get a box of cake mix.get eggs, water and oil out of the pantry.","take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.","go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",0,effect
136811,measure ingredients in designated measuring cups.,turn the oven on to the appropriate temperature and let it preheat.,"get a box of cake mix.get eggs, water and oil out of the pantry.",1,cause
54731368,put greased pan into preheated stove.,buy cake mix.,turn off oven and let the cake cool.,1,effect
905097,mix cake mix with eggs as called for by box.,purchase the ingredients.,"get a cake pan, mixing bowl and a whisk.",1,cause
705807,get a cake mix.,mix.,take it out of the oven.,0,effect
178473,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",turn the oven on to the appropriate temperature and let it preheat.,get the ingredients and materials you need.,1,cause
25516300,get bowls.,bake for approx. 30 minutes.,mix in the extra ingredients.,1,effect
53724233,follow recipe to make the batter.,get measuring cup.and get measuring spoons.,grease cake pan.,0,cause
47323968,remove finished cake when timer goes off.,place pan with cake mix into oven for allotted time.,mix them together.,0,cause
393949,"mix cake mix, eggs and water in bowl.mix frosting.",go to kitchen.,take out box of cake mix from shelf.,1,cause
25270738,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",preheat the oven to instructed temperature.,get cake pans.,1,cause
2097837,turn off oven.,mix cake and other ingredients.,place pan in overn.,1,cause
8591629,assemble ingredients.,pour the batter into the cake pan.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",1,effect
2681978,wait until cake is baked.,come home with the ingredients .,set timer on oven.,1,cause
4408801,measure ingredients in designated measuring cups.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,grease the pans.,0,effect
657992,take out eggs.milk.other ingredients.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",set timer and bake for time directed according to pan size.,0,effect
751695,assemble ingredients.,follow recipe to make the batter.,eat the cake.,0,effect
47009287,turn off oven .,put cake in oven.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,0,cause
8599202,gather all ingredients.,pour cake batter into desired pan shape or size.,add ingredients to bowl.,1,effect
819628,add ingredients to bowl.,purchase the ingredients.,"get cake pan, utensils, mixer .",1,cause
54939373,put cake in oven.,add cake mix to bowl.and add ingredients.,take the cake out of oven .,1,effect
55318246,bake cake.,set the timer.,let cool.,0,cause
53679007,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,get baking pan.get sauce pan.,wait until cake is baked.,0,cause
52854624,add cake mix to bowl.and add ingredients.,put in oven and bake at specified temperature.,get all ingredients.,1,cause
616105,take out cake supplies.,stir ingredients together.,put cake batter into pan.,0,effect
2536853,put greased pan into preheated stove.,take the cake from the oven and let it cool.,turn cake out onto cake plate.,0,effect
53315231,mix well with vanilla with an electric beater.,take out box of cake mix from shelf.,frost it.,0,cause
25442327,get bowl.,pour mixture into cake pan.,mix together.,1,effect
2157305,"when cake is done, remove from oven.",get bowl.,put in oven and bake at specified temperature.,1,cause
1306729,measure each ingredient according to the recipe.,bake as indicated on recipe.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,1,effect
53577542,mix together.,put the cake batter in the oven.,get bowl.,1,cause
25276721,"once home, pour dry mix into bowl.add eggs, oil, water.",read the recipe.,get bowls.,1,cause
53360719,mix all the ingredients.,"get a box of cake mix.get eggs, water and oil out of the pantry.",taste cake.,0,cause
55195931,set timer on oven.,bake in oven.,mix in the extra ingredients.,0,effect
47281101,remove cake pan when timer goes off.,put the pan in the oven.,apply non-stick spray to cake pan.,0,cause
53982984,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",preheat oven. .,mix cake according to instructions.,1,effect
46841357,bake for allotted time.,go to store and buy cake mix.,put in oven and bake at specified temperature.,1,cause
54454797,cover it and put it on a oven plate.put the prepared oven plate inside oven.,bake as indicated on recipe.,put batter into a pan.,0,effect
54540369,put pan into oven.,preheat oven to temperature the recipe requires.,bake until cake is ready.,1,effect
2062618,turn off the oven.,get mixing bowl.get cake pan.,put the pan in the oven.,1,cause
54191114,combine ingredients according to box directions.,grease and flour a cake pan.,add ingredients to bowl.,1,cause
54738909,turn off the oven.,remove the tin.,place pan in oven and bake for 45 minutes.,1,cause
2195111,remove from oven.,set oven to correct temperature according to box directions.,place pan in overn.,1,cause
583379,get the ingredients and materials you need.,put cake pan into oven.,stir well.,1,effect
53205084,stir ingredients together.,take out box of cake mix from shelf.,place batter in a pan.,0,cause
54057725,stir ingredients together.,pour in pan.,"once home, pour dry mix into bowl.add eggs, oil, water.",1,cause
54014909,mix cake batter.,design it with cream on borders and write name with cone if desired.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",1,cause
53326922,mix the dry ingredients in a bowl.mix the wet ingredients in a bowl.mix the wet ingredients into the dry slowly.,"add frosting, sprinkles for decoration.",get cake mix.,1,cause
53702343,get out measuring cups.,mix in the extra ingredients.,go home with ingredients.,0,effect
53339140,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,apply frosting.,take out cake supplies.,1,cause
54695784,place pan in overn.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",turn off oven and let the cake cool.,1,effect
54143669,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,pour wet mixture into dry mixture bowl.,clean up the mess.,0,cause
2112399,turn oven off.,bake in oven until done.,put cake pan into oven.,1,cause
53458893,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",put mix in cake pan.,prepare the microwave oven and required utensils.,1,cause
46821850,bake the minimum time written on box.,put the pan in the oven.,take out box of cake mix from shelf.,0,cause
55222986,set timer and cook based on recipes instructions.,pour mix into cake pan.,wait.,1,effect
549950,take out box of cake mix from shelf.,mix your ingredients.,preheat the oven to instructed temperature.,0,effect
970824,next get out a big bowl.get a pan.,put the cake in the oven.,combine dry ingredients.combine all ingredients.beat eggs.,1,effect
31786103,place in oven.,taste cake.,bake for as long as box says.,1,effect
54608434,bake 35 minutes or until toothpick inserted comes out dry.,put the cake batter in the oven.,remove cake from cake pan.,0,cause
54414820,put in oven and bake at specified temperature.,put mix in cake pan.,bake cake .,1,effect
637131,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.","mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",add them to a pan.,0,effect
616106,take out cake supplies.,pour into cake pans.,stir ingredients together.,1,effect
2233825,take cake out of oven.after ten minutes flip cake out onto cooling rack.,go home with purchased ingredients.,put the cake batter in the oven.,1,cause
1960562,bake cake.,preheat oven as directed by cake mix.,put cake in oven.,1,cause
54020540,mix.,fill bowl with ingredients.,ice cake or decorate.,0,cause
47226172,take cake out.,place pan in oven.,set timer on oven.,0,cause
659995,get cake mix.get eggs.get water.get oil.,set timer.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",1,effect
1704087,set a timer.,set the oven to bake.,place pan in oven.,1,cause
54623195,bake as indicated on recipe.,place the tin into the oven to bake.,enjoy a slice of cake.enjoy another slice of cake.,0,cause
1584857,fill bowl with ingredients.,mix all the ingredients.,take out cake pan and lightly grease inside of pan.,0,effect
25513143,prepare the microwave oven and required utensils.,bake cake for required time.,mix cake batter.,1,effect
54868489,put into oven.,pour into pan.,remove cake.,1,effect
2178170,"when done, take out to cool.",check to see if cake is done.,put the cake pan with the cake mixture in the oven.,1,cause
926324,mix all the ingredients.,preheat oven.,next get out a big bowl.get a pan.,1,cause
2002766,put the pan in the oven and bake the cake according to the recipe.,bake for about 40 min and test with a skewer.,frost cake and eat.,0,effect
2003430,put greased pan into preheated stove.,wait for the timer to go off.,frost the cake.,0,effect
2679059,bake cake.,preheat oven to degree amount needed.,set timer.,1,cause
54363941,place pan in oven.,bake in oven until done.,mix all the ingredients.,0,effect
2157940,take the cake out of the oven and let it cool.,gather your cooking materials for baking a cake.,put the cake pan with the cake mixture in the oven.,1,cause
257704,take out eggs.milk.other ingredients.,place pan with cake mix into oven for allotted time.,pour wet mixture into dry mixture bowl.,1,effect
2369107,use pot holder to remove from oven.,mix cake according to instructions.,put pan in oven.,1,cause
280536,take cake mixture of any kind.,put the mix in the pans.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",1,effect
766713,take out cake supplies.,whisk it all together in the bowl until it is smooth.,spray cake pan with nonstick spray.,0,effect
1265930,turn oven on.,turn off oven and let the cake cool.,taste cake.,0,effect
13750387,add cake mix to bowl.and add ingredients.,turn oven on.,assemble ingredients.,1,cause
53633597,mix.,remove cake.,"get a cake pan, mixing bowl and a whisk.",1,cause
54702702,put pan into oven.,mix your ingredients.,turn off oven.,1,effect
1551802,add cake mix to bowl.and add ingredients.,use fork to stir mixture rapidly until cake mixture is blended.,"when done, take out to cool.",0,effect
53622550,stir well.,get cake pans.,take cake out when done.,0,cause
54552279,place the tin into the oven to bake.,bake.,preheat oven to 350 degrees.,0,effect
850202,get bowl.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",put the pan in the oven.,0,effect
1342760,measure ingredients in designated measuring cups.,turn off oven .,"mix butter, milk, eggs into sauce pan.stir.",1,effect
47201834,remove cake from oven and cool.,put the cake in the oven.,put batter into a pan.,0,cause
53720022,combine ingredients into a bowl.,get measuring cup.and get measuring spoons.,decorate the cake with icing.,0,cause
226724,gather the cake ingredients.,add ingredients to bowl.,stick tooth pick into cake to see if done.,0,effect
2204538,take cake out to cool.,set oven temp.,put pan into oven.,1,cause
685381,take out cake supplies.,mix all the ingredients.,use pot holder to remove from oven.,0,effect
2433533,take out of oven.,bake for as long as box says.,place pan in oven and bake for 45 minutes.,1,cause
2052757,return to oven.,fill bowl with ingredients.,place pan in oven.,1,cause
2687203,bake in the oven for 14 minutes.,grease the pans.,set timer.,1,cause
55137147,take out and frost cake.,put in oven.,now invert the plate on the cake table.,0,cause
859408,get baking pan.get sauce pan.,put all ingredients in bowl.,fill the cake tray.,0,effect
47375621,take cake out of oven when it is done.,place pan in overn.,take out eggs.milk.other ingredients.,0,cause
13740727,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",go to store.buy ingredients.,gather all of your ingredients (varies depending on your recipe).,1,cause
55018883,cover it and put it on a oven plate.put the prepared oven plate inside oven.,take cake out.,stir ingredients.,0,effect
903436,mix cake and other ingredients.,go to the supermarket and purchase the ingredients.,"get cake pan, utensils, mixer .",1,cause
