Unnamed: 0,premise,choice1,choice2,label,question
98740052,bring items to cashier at front of store.,pay for items with cash or credit.,make a list of needed items.,0,effect
23492441,get in car.,"pay for your groceries with either cash, check, or debit or credit.",leave the store.,1,effect
4767595,pay total amount and check out.,park.,take the things you want to buy.put them on to the trolley.,1,cause
98261160,take your purchase to the front.,place items onto conveyor belt.,get shopping cart.,0,effect
6339743,pay for food.,present any coupons you may have for items purchased.,go up to the cashier.,1,cause
2388593,drive to nearest grocery store.,take the grocery bags to the car.,get to the counter.,0,effect
81455821,unload items onto conveyer belt.,find groceries.,proceed through the store picking up needed items.,0,cause
96250150,look for the food you want.put food in cart.,stroll through store and get needed items.,go to cash register.,1,effect
97128270,get what you need from the aisles.,pay for food.,place groceries items on conveyor belt.,0,effect
3840034,go to check out line in front of store.,take a cart.,pick up refridgerated and frozen items last.,1,cause
92693579,take out the shopping list from the car.,making grocery list.,cashier rings up items.,0,cause
5222519,bag the groceries.,put items on conveyor belt.,find items on gerocery rack.put items into cart.,1,cause
69251,find parking spot.park car.,take the list of items to purchase you made to store.,turn on the car.,1,cause
96489775,get to the counter.,take the things you want to buy.put them on to the trolley.,unload groceries in the kitchen.,0,cause
96698545,"select the items from shelf, get them one by one.",put groceries on belt.,go to the store by car.,0,effect
12487188,find a grocery nearby.go to grocery by driving.,park.,bag items.,0,effect
519378,get inside the car.,pack items.,walk in store.,1,effect
92516315,find a grocery store.drive  to the store.,turn on the car.,wait in line.,0,cause
25860908,find parking spot.park car.,place groceries items on conveyor belt.,enter the shopping place and take a trolley.,1,effect
2127015,go to car.,go to the checkout and pay.,go to grocery store by vehicle.,1,cause
57291773,take cart to checkout line.,put groceries at appropriate place in kitchen.,pay for items purchased.,1,effect
1599316,go to the store by your own vehicle.,"after finding everything you need, go to cashier.",park car.,1,effect
96371731,find the required items.,take your purchase to the front.,drive to grocery store of choice.,0,effect
6110481,head for the counter.,put items into car and drive home.,cashier rings up items.,1,effect
4501203,get items from grocery shelf.put in cart.,wait for the cashier to ring the order up.,unload groceries in the kitchen.,0,effect
4990710,pay for items at check out.,drive to grocery store.,pick up everything and put into your cart.,1,cause
96620906,"get any non-expiring products first.next, go for items like fruit, vegetables, eggs, and bread.finally, get any dairy items.",put items on conveyor belt.,take bus to grocery store.,0,effect
6933183,pay the cashier.,stand in line for register.,scan all my items while somebody bags them.,1,cause
5186825,look for the food you want.put food in cart.,pay for items with cash or credit.,pick up bags.,0,effect
87149021,pay for the shopping.,park car.,"after finding everything you need, go to cashier.",1,cause
4376227,walk aisles with cart and fill with items.,remove items from cart.,take cart to car.put bags in car.,0,effect
3910296,walk to check out line.,drive to grocery store.,"first pick up the bottle things so that it goes in bottom of the trolley.then shop for the packet items.now time for oil, milk items so that it won't get crushed by other heavy things.",1,cause
82544753,pack the purchased items.,pay for them at the register.,find items on grocery shelf.place items into basket.,1,cause
94291280,go inside and pick up items.,go to the store by driving your own vehicle.,grab a cart.,0,cause
97060304,cashier gives you total.,"get the boxed, bagged, jarred food items from rack.get the cold, frozen and produce.",take cart to car.take bags out of cart and place into car.,0,cause
95330925,park your car.,go into grocery store.,first see that you prepare the entire list for shopping.double check with the list you prepared is in low quantity or null in your house.,0,effect
96374100,find items on grocery shelf.place items into basket.,go to the front of the store to check out.,go to the store by your own vehicle.,0,effect
86814986,scan all my items while somebody bags them.,get a grocery cart.,take the full cart to the checkout lane.,1,cause
12507397,drive to the nearby store.,take out the shopping list from the car.,go to the teller with the items.,0,effect
97760265,find the items on grocery shelf.put them in your cart.,"if necessary, bag your items.",go up and down the aisles.,0,effect
96834518,put items on conveyor belt.,walk aisles with cart and fill with items.,take all your groceries.,0,cause
3077087,go back to car.load groceries in trunk.,pack the things in your bag and prepare to leave the mall.,park car.,1,cause
4928017,pay for items with cash or credit.,wait in line.,put them in the cart.,1,cause
94394480,enter the grocery store and grab a shopping cart.,find a grocery store.drive  to the store.,cashier gives you total.,0,cause
9176566,pick up refridgerated and frozen items last.,take the grocery bags to the car.,put items on conveyor belt.,1,effect
99813953,cross them off your list(check if all items on list are purchased).,find items that you need.,take the list of items to purchase you made to store.,1,cause
97132356,put food in cart from grocery rack.,remove items from cart.,pay for items at check out.,1,effect
98556192,cashier rings up items.,take cart to car.take bags out of cart and place into car.,go to check out line.,1,cause
49823,turn on the car.,get the bill.,go to the store by car.,1,effect
4283099,put items on belt.,review what you have at home and make a list of what you need.,look for the food you want.put food in cart.,1,cause
1701850,drive the car to the grocery.,get items from grocery shelf.put in cart.,park your car.,1,effect
25028340,drive to nearest grocery store.,get a shopping cart if needed.,walk in to the store.,1,effect
4303021,place groceries items on conveyor belt.,turn the car on.,find items you want to buy.place items in grocery cart.,1,cause
18751863,take groceries to car.,get inside the car.,wait for them to be scanned.,0,cause
96472684,go to checkout counter.,put items in cart you want .,bagger places in cart.,0,cause
5229903,pack purchased grocery items.,write list.,put food in cart from grocery rack.,1,cause
1685205,drive to the nearby store.,pack items.,park.,1,effect
6284426,pay for items.,make a list of needed items.,bring items to checkout.,1,cause
94349135,enter grocery store.,get to a shop by driving.,pay for your items.,0,cause
25559138,drive to grocery store.,get receipt.,take groceries to car.,1,effect
25201439,find a grocery store.drive  to the store.,find groceries.put them in the cart.,enter super market.,1,effect
97719829,"get any non-expiring products first.next, go for items like fruit, vegetables, eggs, and bread.finally, get any dairy items.",pack the purchased items.,take bus to grocery store.,0,effect
97663001,gather items from grocery rack.,bag food.,take the list of items to purchase you made to store.,0,effect
94123038,park car.,find a grocery nearby.go to grocery by driving.,"when all items are scanned, the cashier will give you a total.",0,cause
57320197,go to check out stand and pay for items.,put the bagged items in the cart.,pay for items purchased.,1,effect
2471282,take your car and drive to grocery shop.,walk to the car with my groceries.unload the groceries into the backseat of my car.,unload items onto conveyer belt.,0,effect
99614711,take the money out of wallet for paying the bill.,get the bill.,unload items onto conveyer belt.,0,effect
98401648,put items on conveyor belt.,walk to the car with my groceries.unload the groceries into the backseat of my car.,"after finding everything you need, go to cashier.",1,cause
9157889,gather items from grocery rack.,drive home.,put items on conveyor belt.,1,effect
13652538,park your car.,wait your turn to pay.,put bought items in car.,1,effect
96231910,fill the shopping cart with grocery items.,enter store.,go to check out stand and pay for items.,1,effect
4108193,get items from grocery shelf.put in cart.,"wait in line for checkout, perhaps looking at a magazine while doing so.",bring items to cashier at front of store.,1,effect
98593898,go to check out.,wait to know the total amount to be paid.,get a basket.,0,effect
6042137,scan all my items while somebody bags them.,find what aisles you need to go to.,take your purchase to the front.,1,cause
2428519,go to the store by your own vehicle.,unload grocery into your car.,go shopping.,0,effect
57310571,go to check out line.,wait in line.,pay by credit card.,1,effect
97658387,"first pick up the bottle things so that it goes in bottom of the trolley.then shop for the packet items.now time for oil, milk items so that it won't get crushed by other heavy things.",pack items.,go to the checkout and pay.,0,effect
98813566,go to cash register.,find cart.,pay and check out.,1,effect
3629842,return cart to store.,find a grocery nearby.go to grocery by driving.,get a shopping cart if required.,1,cause
92879089,drive to grocery store.,get in car.,pay and check out.,0,cause
86662646,put items on belt.,go to the front of the store to check out.,make list of needed items.,0,cause
98865798,take the full cart to the checkout lane.,pay for grocery.,check whether the list is complete(all things on list are purchased).,0,effect
98440045,go to check out line in front of store.,cashier rings up items.,prepare grocery list.,0,effect
82572279,bag items.,find groceries.,get inside the car.,0,cause
96274311,find products and put products in your cart.,bring items to checkout.,get a cart.,0,effect
98597373,navigate to checkout.,cashier gives you total amount to be paid.,"if several items are needed, grab a basket.",0,effect
5920489,go to check out stand and pay for items.,place groceries items on conveyor belt.,unload groceries in the kitchen.,0,effect
98730840,go to checkout.,pay for items.,inventory your cupboards.make a list of what you need.,0,effect
4852741,pay cashier.,go inside and pick up items.,put them in the cart.,1,cause
56314689,get items from grocery shelf.put in cart.,"wait in line for checkout, perhaps looking at a magazine while doing so.",pack purchased grocery items.,1,effect
5355754,pick up refridgerated and frozen items last.,leave.,bagger bags groceries.,1,effect
98601199,"after finding everything you need, go to cashier.",go into grocery store.,cashier gives total.,1,effect
94430542,enter grocery store.,go to store by driving.,take all your groceries.,0,cause
99223092,go to checkout.,get the bill for groceries.,get a shopping cart if required.,0,effect
96986770,check out the things.,find the items on grocery shelf.put them in your cart.,go to car.,0,cause
13616178,park car.,put bags in car.,check out the things.,0,effect
6626557,take cart to checkout.,pay for your items.,bring things to the home.,0,effect
5752131,"when you are finished picking out what you want to purchase, go to the check out line.",present any coupons you may have for items purchased.,place cart into cart corral.,0,effect
98489899,get in checkout line.,check out food.,start at the non cold side of the store.,0,effect
97704810,"get the boxed, bagged, jarred food items from rack.get the cold, frozen and produce.",bag items.,take a shopping cart.,0,effect
96006266,take a shopping cart.,"as the cashier bags items, place them back into your cart.",find a grocery nearby.go to grocery by driving.,0,effect
81696751,wait for the cashier to ring the order up.,get what you need from the aisles.,enter store.,0,cause
3980325,go to checkout counter.,make list.,find items that you need.,1,cause
3077588,take bags to your car.,put groceries in a bag.,park your car.,1,cause
99164160,pay for items purchased.,go to checkout.,walk out of store.put groceries in car.,0,cause
6895368,pay for items purchased.,take a cart.,let the cashier ring up your items.,1,cause
25628341,go to the grocery store by car.,check whether the list is complete(all things on list are purchased).,push cart back to car.put groceries in trunk.,1,effect
2045100,look in the fridge.make a list.,"after finding everything you need, go to cashier.",cross check the purchased items with your list.,1,effect
92324274,get the bill for groceries.,pay total.,drive to store and park.,0,cause
98794775,"when you are finished picking out what you want to purchase, go to the check out line.",pay for items at check out.,park your car.,0,effect
94056537,park the car.,go to grocery store by vehicle.,go up to check out line.,0,cause
9147922,find the food you need and put in cart.,take items home in bags.,place items onto conveyor belt.,1,effect
95130380,go inside and pick up items.,take bus to grocery store.,get a basket if needed.,0,cause
97475592,get things from grocery shelf.,pay by credit card.,go to the store by your own vehicle.,0,effect
13432837,walk to the store.,unload groceries in the kitchen.,go into grocery store.,1,effect
6056276,wait for the cashier to ring the order up.,drive to store.,bring items to checkout.,1,cause
8857254,find products and put products in your cart.,go to check out stand and pay for items.,return to home with items.,0,effect
96252004,pick up what is needed from the shelves.place in the trolley properly.,take cart to cash register.,proceed through the store picking up needed items.,0,effect
13438744,walk to the store.,pay for the shopping.,walk in store.,1,effect
97151239,put items in cart while shopping.,pay and check out.,have cashier check you out.,0,effect
2581126,drive to store.,walk through store and place items you want into cart.,unload grocery into your car.,1,effect
6075776,go up to the cashier.,return to home with items.,check out food.,1,effect
6253142,pay for groceries.,unload items onto conveyer belt.,get to the counter.,1,cause
2895913,park the car.,walk in to the store.,cashier rings up items.,0,effect
94983424,walk to the car with my groceries.unload the groceries into the backseat of my car.,go to the store by driving your own vehicle.,wheel cart outside.,0,cause
4018700,select grocery items from shelf.,place bags of groceries into cart.,go to check out.,1,effect
81739240,check out the things.,take the things you want to buy.put them on to the trolley.,drive to grocery store.,0,cause
87043650,pay and check out.,go to the front of the store to check out.,put all of your groceries on the belt for the cashier to ring up and bag.,0,cause
59206161,take bags to your car.,park your car.,get a basket if needed.,0,cause
7511422,turn the car on.,pay for the grocery.,go to the store by driving.,1,effect
8831470,find the required items.,go to cash register.,place bags of groceries into cart.,0,effect
96565068,navigate to checkout.,"select the items from shelf, get them one by one.",wait your turn to pay.,0,cause
3808452,take your items to the checkout counter.,get in car.,"first pick up the bottle things so that it goes in bottom of the trolley.then shop for the packet items.now time for oil, milk items so that it won't get crushed by other heavy things.",1,cause
87157454,pay for your groceries.,go to checkout line.,get a grocery cart.,0,cause
87277698,pay for food.,proceed to checkout.,go up and down the aisles.,0,cause
97798036,pack items.,put them in the cart.,put the bagged items in the cart.,0,cause
3650395,grab shopping cart.,return cart to store.,"if necessary, bag your items.",0,effect
29204276,let the cashier ring up your items.,go to car.,pay for items at check out.,1,effect
3904002,go to check out.,drive to store.,find the food you need and put in cart.,1,cause
99413886,bill it in the counter.,drive to the grocery store.,pay for the shopping.,1,effect
98434580,"when you are finished picking out what you want to purchase, go to the check out line.",cashier rings up items.,make a list of grocery required.,0,effect
12489127,drive to nearby grocery store.,park.,pack the purchased items.,0,effect
2327650,take groceries to your car and load them up.,bring reusable grocery bags.,go to the store by driving.,1,cause
2310018,push cart back to car.put groceries in trunk.,stroll through store and get needed items.,drive to nearby grocery store.,1,cause
94438401,enter grocery store.,drive the car to the grocery.,find the items you want to purchase from grocery rack.,0,cause
95389466,enter the grocery store and grab a shopping cart.,park.,get wallet and take money out of it.,0,cause
98573615,scan all my items while somebody bags them.,get to the counter.,pick up bags.,0,cause
97748019,get items from grocery shelf.put in cart.,pack purchased grocery items.,pay total amount and check out.,0,effect
4481971,wait for them to be scanned.,drive to the nearby store.,pick up refridgerated and frozen items last.,1,cause
74945860,grab a grocery cart.,wait for cashier to finish ringing you up.,place cart into cart corral.,1,effect
96873689,"select the items from shelf, get them one by one.",get a shopping cart.,cashier rings up items.,1,effect
3750399,take the full cart to the checkout lane.,enter the store.,fill the shopping cart with grocery items.,1,cause
11214,make a grocery list.,take the list of items to purchase you made to store.,take a cart.,0,effect
6341362,pay cashier.,park the car.,head for the counter.,1,cause
98223810,take cart to checkout.,put items on table.,go inside and pick up items.,0,effect
99176587,pay for it .,go to the front of the store to check out.,take groceries to your car and load them up.,0,cause
8944781,find things required to buy.put them in cart.,take cart to checkout line.,unload grocery into your car.,0,effect
71222528,place bags of groceries into cart.,stand in line for register.,take a shopping cart.,1,cause
71205270,put bags in cart.,find cart.,making grocery list.,0,cause
4453714,let the cashier ring up your items.,walk to the store.,put items in cart while shopping.,1,cause
1984786,take your car and drive to grocery shop.,take out money from the wallet.,enter super market.,1,effect
82072069,pay total.,"go to shelf and get the boxed, bagged, jarred food items.",get a basket.,0,cause
6225713,go to check out.,get wallet and take money out of it.,put bought items in car.,0,effect
82583965,pack items.,put food in cart from grocery rack.,"visit the mall by car, park the vehicle.",0,cause
86559573,remove items from cart.,"after finding everything you need, go to cashier.",go inside and pick up items.,0,cause
92136850,get the bill.,cashier gives you total amount to be paid.,make list.,0,cause
4217172,unload items onto conveyer belt.,get into car.,take things off shelf.,1,cause
6135298,"when all items are scanned, the cashier will give you a total.",write list.,take your items to the checkout counter.,1,cause
97370087,gather items from grocery rack.,pay for my groceries.,start at the non cold side of the store.,0,effect
82230930,pay for the groceries.,find groceries.put them in the cart.,get to a shop by driving.,0,cause
96729304,"get the boxed, bagged, jarred food items from rack.get the cold, frozen and produce.",put all of your groceries on the belt for the cashier to ring up and bag.,make a grocery list.,0,effect
96735431,get what you need from the aisles.,make a list of what you need.,put groceries on conveyor belt.,1,effect
59233590,leave the store.,park car.,put groceries in a bag.,0,cause
3946539,bring items to cashier at front of store.,make a list of needed items.,"get any non-expiring products first.next, go for items like fruit, vegetables, eggs, and bread.finally, get any dairy items.",1,cause
57278602,bring items to checkout.,leave store with items and go home.,"once all items are bagged, pay the cashier.",1,effect
97429387,find items on grocery rack.,pay for it .,drive to grocery store of choice.,0,effect
8837170,"select the items from shelf, trying to stay on the perimeter of the store.",go to the check out area.,go through a check out line.,0,effect
5953536,"when you have completed getting items on your list, head toward the checkout lanes.",put items on conveyor belt.,take the grocery bags to the car.,0,effect
7108456,cashier gives total amount to be paid.,go back to car.load groceries in trunk.,pay the cashier.,1,effect
81690599,wait for the cashier to ring the order up.,put items i need in cart.,travel to grocery store by bus.,0,cause
82174543,pay the cashier for your items.,find items on grocery rack.,"walk through the aisles of the store, add items to your cart.",0,cause
4770185,"once all items are bagged, pay the cashier.",park.,find items on grocery shelf.place items into basket.,1,cause
3040389,take cart to car.take bags out of cart and place into car.,first see that you prepare the entire list for shopping.double check with the list you prepared is in low quantity or null in your house.,park the car.,1,cause
97455193,look for the food you want.put food in cart.,drive to store.,pay the cashier for your items.,1,effect
97697363,fill the shopping cart with grocery items.,bag food.,review what you have at home and make a list of what you need.,0,effect
99102405,pay cashier.,"when you have completed getting items on your list, head toward the checkout lanes.",put groceries at appropriate place in kitchen.,0,cause
98554518,watch prices as the checker scans.,get to the counter.,put bought items in car.,0,cause
2347264,take groceries to your car and load them up.,pick up bags.,take your car and drive to grocery shop.,1,cause
133294,make list of needed items.,enter the store.,check whether the list is complete(all things on list are purchased).,1,effect
97053834,cashier gives total amount to be paid.,return to home with items.,find items that you need.,1,cause
675,make grocery list based off of menu.,take the list of items to purchase you made to store.,take your purchase to the front.,0,effect
82188393,pay for items purchased.,put items in cart you want .,wait your turn.,0,cause
6162261,cashier gives you total amount to be paid.,go to store by driving.,get in checkout line.,1,cause
10670886,take cart to checkout line.,wait for them to be scanned.,walk to the car with my groceries.unload the groceries into the backseat of my car.,0,effect
4151045,find groceries.,take all your groceries.,take to check out.,1,effect
99276884,wait for cashier to finish ringing you up.,cashier gives you total.,drive to store and park.,0,effect
2538311,drive to store.,walk out to the car.put the items in the car.,pay total amount and check out.,0,effect
174580,put groceries in your car.,grab shopping cart.,turn the car on.,1,cause
98729326,go to checkout line.,pay for items.,make list.,0,effect
57374336,go up to the cashier.,put groceries in a bag.,pay for the grocery.,1,effect
6663963,take your items to the checkout counter.,wait your turn to pay.,pay total amount and check out.,1,effect
6481862,pay total.,proceed through the store picking up needed items.,take your purchase to the front.,1,cause
96358103,find items you want to buy.place items in grocery cart.,take cart to checkout line.,drive to nearby grocery store.,0,effect
2606184,go to the store by driving your own vehicle.,walk to the car with my groceries.unload the groceries into the backseat of my car.,"if necessary, bag your items.",0,effect
9173099,fill the shopping cart with grocery items.,wait in line.,load items from the cart onto the checkout lane's belt.,1,effect
98974002,bring items to checkout.,pay for the groceries.,get tote bag.,0,effect
8844213,put them in the cart.,bring cart to register.,unload groceries in the kitchen.,0,effect
97739511,find items on grocery rack.,bag items.,pay total.,0,effect
59181691,push cart back to car.put groceries in trunk.,park car at the parking.,proceed to checkout.,0,cause
3619873,return cart to store.,make a list of groceries needed.,grab a cart.,1,cause
96352977,pick up everything and put into your cart.,navigate to checkout.,find a grocery store.drive  to the store.,0,effect
98228714,go up to check out line.,put items on counter.,enter super market.,0,effect
7132511,pay for the grocery.,find parking spot.park car.,take out money from the wallet.,1,cause
15916851,take your items to the checkout counter.,cashier gives you total amount to be paid.,leave.,0,effect
81692264,wait for them to be scanned.,check your list at each aisle to ensure you haven't missed anything.,get what you need from the aisles.,1,cause
3759638,"after finding everything you need, go to cashier.",enter the grocery store and grab a shopping cart.,get what you need from the aisles.,1,cause
94467640,go into store.,drive to the grocery store.,look for the food you want.put food in cart.,0,cause
4131407,find the items on grocery shelf.put them in your cart.,take your groceries to your car and place them in the car.,get in checkout line.,1,effect
97785647,take things off shelf.,go to the store by your own vehicle.,pack the things in your bag and prepare to leave the mall.,1,effect
86690506,have cashier check you out.,bring items to checkout.,park.,0,cause
7101499,cashier gives you total.,take groceries out and arrange them in kitchen.,pay for your items.,1,effect
233553,list out the things you want to buy.,put groceries in a bag.,carry the list of items to store.,1,effect
3968598,go to check out line.,first see that you prepare the entire list for shopping.double check with the list you prepared is in low quantity or null in your house.,"first pick up the bottle things so that it goes in bottom of the trolley.then shop for the packet items.now time for oil, milk items so that it won't get crushed by other heavy things.",1,cause
4225842,place items on conveyer belt.,grab a shopping cart.,"select the items from shelf, trying to stay on the perimeter of the store.",1,cause
92513306,drive to the nearby store.,turn the car on.,pay total amount and check out.,0,cause
96689789,go through store picking items.,load items from the cart onto the checkout lane's belt.,take a shopping cart.,0,effect
87115743,pay the total amount.,"when you have completed getting items on your list, head toward the checkout lanes.",make list.,0,cause
8526639,find items on gerocery rack.put items into cart.,cross check the purchased items with your list.,put the bagged items in the cart.,0,effect
3944549,take the full cart to the checkout lane.,make a list of what you need.,find items on gerocery rack.put items into cart.,1,cause
4325355,gather items from grocery rack.,put all of your groceries on the belt for the cashier to ring up and bag.,unload groceries in the kitchen.,0,effect
98400273,place items in cart on belt for cashier to scan.,take cart to car.take bags out of cart and place into car.,go to the front of the store to check out.,1,cause
2059876,write list.,get a shopping cart if needed.,cross check the purchased items with your list.,1,effect
2423762,drive to grocery store of choice.,go back to the car.put the bags in the car.,put bags in cart.,0,effect
13644033,park your car.,push cart to your car.put groceries in your trunk.,"once all items are bagged, pay the cashier.",0,effect
82528446,pack the purchased items.,put items in cart you want .,go in store.,0,cause
94227263,enter the grocery store and grab a shopping cart.,go to the store by your own vehicle.,go to check out.,0,cause
96504227,bring items to cashier at front of store.,find the items you want to purchase from grocery rack.,go home.,0,cause
4374415,get items from grocery shelf.put in cart.,have cashier check you out.,take groceries to your car and load them up.,0,effect
6835653,get wallet and take money out of it.,get a shopping cart.,check out the things.,1,cause
4206708,place items onto conveyor belt.,stand in line for register.,pick up everything and put into your cart.,1,cause
3804821,go to the front of the store to check out.,"push cart around store, getting items from list.",find items on gerocery rack.put items into cart.,1,cause
4773146,pay for grocery.,park.,put items in cart you want .,1,cause
73187063,return cart to store.,get cart.,put bags in car.,0,cause
3029715,take groceries to your car and load them up.,bring cart to cashier.,park the car.,1,cause
3582448,get grocery cart.,put bags in cart.,cross them off your list(check if all items on list are purchased).,0,effect
8867625,find items on grocery rack.,go to the front of the store to check out.,drive home.,0,effect
87026951,pay and check out.,go to checkout lane.,go shopping.,0,cause
98677116,take out money from the wallet.,push cart to your car.put groceries in your trunk.,go to the teller with the items.,1,cause
98368223,put your items on the counter or belt to be scanned and rang up.,go to the front of the store to check out.,drive home and put away groceries.,0,cause
5970725,let the cashier ring up your items.,remove items from cart.,go up to the cashier.,1,cause
50312294,park car at the parking.,"after finding everything you need, go to cashier.",take out the shopping list from the car.,1,effect
93068497,get into my car.,make a list.,take bags to car.,1,effect
94184253,drive to the nearby store.,make a list of what you need.,enter grocery store.,1,effect
29589364,take the grocery bags to the car.,drive the car to the grocery.,navigate to checkout.,0,cause
124066,make a list of things needed before leaving home.,check whether the list is complete(all things on list are purchased).,put items on conveyor belt.,0,effect
98813567,go to cash register.,pay and check out.,get a grocery cart.,0,effect
98389505,have cashier check you out.,go to check out.,return cart to store.,0,cause
86562335,load items from the cart onto the checkout lane's belt.,walk into store.,take cart to checkout line.,1,cause
98431122,"when you have completed getting items on your list, head toward the checkout lanes.",check out the things.,put groceries on belt.,0,effect
96574623,go up to the cashier.,gather items from grocery rack.,take bags to car.,0,cause
96558833,go to check out line.,go through store picking items.,wait in line for checkout.,0,cause
98401634,put items on conveyor belt.,walk out to the car.put the items in the car.,"after finding everything you need, go to cashier.",1,cause
11820174,cashier gives you total.,pay the total amount.,bag the groceries.,0,effect
94973615,take bags to your car.,drive items home.,drive to store.,1,cause
29780230,put bags in car and go home.,drive to grocery store of choice.,wait in line for checkout.,0,cause
11829976,cashier gives total.,bagger places in cart.,get the bill.,1,effect
6820176,wait to know the total amount to be paid.,"push cart around store, getting items from list.",let the cashier ring up your items.,1,cause
97403105,look for the food you want.put food in cart.,pay for grocery.,get in car.,0,effect
2676783,travel to grocery store by bus.,enter the shopping place and take a trolley.,wait for cashier to finish ringing you up.,0,effect
4665334,pay for the shopping.,turn the car on.,pick up everything and put into your cart.,1,cause
8916149,get fruits and veggies.get meat.go through the rest of the store for getting remaining things.see a nice cake put it in cart.,navigate to checkout.,wait your turn.,0,effect
96634249,put food in cart from grocery rack.,put items on table.,enter the shopping place and take a trolley.,0,effect
4640066,pick up what is needed from the shelves.place in the trolley properly.,take out money from the wallet.,return cart to store.,0,effect
65447506,find items that you need.,put bought items in car.,check out the things.,1,effect
5123835,"get the boxed, bagged, jarred food items from rack.get the cold, frozen and produce.","once all items are bagged, pay the cashier.","wait in line for checkout, perhaps looking at a magazine while doing so.",0,effect
92904265,go to the grocery store by car.,get inside the car.,find items that you need.,0,cause
99348677,check out food.,pay for food.,take a shopping cart.,0,effect
1838637,go to the grocery store by car.,get a shopping cart if required.,go inside.,1,effect
25094439,drive to nearest grocery store.,pay for the shopping.,go inside and pick up items.,1,effect
5305817,bagger places items into bags.,browse the store.,put items in cart while shopping.,1,cause
98202485,present any coupons you may have for items purchased.,go to the checkout and pay.,drive home.,0,cause
92930076,get in car.,enter grocery store.,prepare grocery list.,0,effect
4057500,get what you need from the aisles.,bring the groceries home.,go to the checkout and pay.,1,effect
87306617,pay total amount and check out.,"after finding everything you need, go to cashier.",get into my car.,0,cause
5333324,bagger bags groceries.,"visit the mall by car, park the vehicle.","first pick up the bottle things so that it goes in bottom of the trolley.then shop for the packet items.now time for oil, milk items so that it won't get crushed by other heavy things.",1,cause
4858535,pay for your items.,walk in to the store.,take things off shelf.,1,cause
81544329,place items in cart on belt for cashier to scan.,"get the boxed, bagged, jarred food items from rack.get the cold, frozen and produce.",inventory your cupboards.make a list of what you need.,0,cause
82594264,pack the purchased items.,cashier gives you total amount to be paid.,find items you want to buy.place items in grocery cart.,1,cause
92915495,find parking spot.park car.,get inside the car.,return cart to store.,0,cause
97099190,take out money from the wallet.,unload grocery into your car.,pick up refridgerated and frozen items last.,1,cause
11828883,cashier gives you total amount to be paid.,drive back home.,get receipt.,1,effect
80206,turn on the car.,walk in store.,put food items away in kitchen at right place.,0,effect
25853745,get out of car and move towards grocery store.,check out.,go inside and pick up items.,1,effect
96716206,look for the food you want.put food in cart.,drive to nearby grocery store.,load items from the cart onto the checkout lane's belt.,1,effect
4282557,load items from the cart onto the checkout lane's belt.,list out the things you want to buy.,put food in cart from grocery rack.,1,cause
97351139,"get the boxed, bagged, jarred food items from rack.get the cold, frozen and produce.",go down aisles.,pay the cashier.,1,effect
25863537,park car at the parking.,unload items onto conveyer belt.,go inside and pick up items.,1,effect
6171048,"when you are finished picking out what you want to purchase, go to the check out line.",take groceries home.,cashier gives you total.,1,effect
4460504,check out the things.,go up and down the aisles.,select grocery items from shelf.,1,cause
98573224,wait for cashier to finish ringing you up.,bring items to cashier at front of store.,take items.,0,cause
7132273,pay by credit card.,park the car.,take the money out of wallet for paying the bill.,1,cause
96466044,put items in cart you want .,bring items to cashier at front of store.,park.,0,effect
81412620,present any coupons you may have for items purchased.,get shopping cart.,find items that you need.,1,cause
82278358,pay for the grocery.,"get any non-expiring products first.next, go for items like fruit, vegetables, eggs, and bread.finally, get any dairy items.",drive to the nearby store.,0,cause
3811310,take cart to checkout line.,get in the car.,select grocery items from shelf.,1,cause
6277332,pay total amount and check out.,inventory your cupboards.make a list of what you need.,take to check out.,1,cause
3081066,take cart to car.take bags out of cart and place into car.,pick up what is needed from the shelves.place in the trolley properly.,get out of car and move towards grocery store.,1,cause
82452162,pack items.,find groceries.,go to check out line in front of store.,0,cause
20128219,get cart.,wait in line for checkout.,put bags in cart.,1,effect
81874452,take out money from the wallet.,find the required items.,park the car.,0,cause
86577072,remove items from cart.,take cart to checkout.,walk through aisles.,0,cause
1638882,drive to the nearby store.,get grocery cart.,park.,1,effect
6692728,go to checkout line.,pay for items at check out.,take bags to your car.,0,effect
95351723,enter the store.,park your car.,load items from the cart onto the checkout lane's belt.,0,cause
97217445,walk aisles with cart and fill with items.,pay for items purchased.,take out the shopping list from the car.,0,effect
9166833,find groceries.,wait in line.,put groceries on belt.,1,effect
24981790,go to the store by driving your own vehicle.,go shopping.,go in store.,1,effect
96508882,go to check out stand and pay for items.,gather items from grocery rack.,go home.,0,cause
2392377,go to the store by your own vehicle.,put groceries in your car.,go to checkout lane.,0,effect
99603791,pay for my groceries.,drive home.,take the money out of wallet for paying the bill.,1,cause
96580880,get in checkout line.,take cart to car.take bags out of cart and place into car.,find the food you need and put in cart.,1,cause
4595278,select grocery items from shelf.,take groceries out and arrange them in kitchen.,cashier gives total.,1,effect
81561696,put items on belt.,look for the food you want.put food in cart.,park car.,0,cause
6591841,go to checkout.,pay total.,return to home with items.,0,effect
623660,go back to the car.put the bags in the car.,check whether the list is complete(all things on list are purchased).,get in the car.,1,cause
5174678,go through store picking items.,pay for grocery.,walk to the car with my groceries.unload the groceries into the backseat of my car.,0,effect
5797906,remove items from cart.,get inside the car.,navigate to checkout.,1,cause
