Unnamed: 0,premise,choice1,choice2,label,question
14710346,buy or get a plant sapling .,choose type of tree.,put in the ground.,0,cause
14227990,put dirt back into hole.,dig hole at least 5 inches bigger then the root ball of tree.start digging.,pat gently to secure sapling.,0,cause
1507289,replace displaced dirt.,select a correct place in my backyard.,plant the tree.,1,cause
1059047,fill in dirt around the tree gently.,go outside.,dig hole in ground.,1,cause
14342878,place plant in hole.,cover sapling with dirt.,get soil.,0,effect
14371977,"place sapling in hole, roots down.",put dirt back into hole.,find a spot to plant tree.,0,effect
700804,put the tree in the hole.,go home.,dig hole for tree.,1,cause
14077899,make a hole.,cover hole back up.,buy sapling.,0,effect
10816680,fill hole with dirt and fertilizer.,walk outside.,dig hole for tree.,1,cause
10946123,fill the hole back with dirt.,buy sapling.,with small shovel dig hole.,1,cause
10885603,replace the dirt.,purchase seedling of tree.,dig hole.,1,cause
1091539,putting dirt over the plant roots.,find a location to plant tree.,make a hole.,1,cause
14065788,with small shovel dig hole.,buy the tree.,cover the tree with the dirt you took out of the hole.,1,effect
1772389,place the tree inside the whole.,cover the plant root loosely with soil.,tamp down dirt.,0,effect
552520,put tree seedling into hole.,get gloves.get garden supplies.,use a shovel to dig a hole into the ground.,1,cause
10490709,place seedling in hole.,get tree sapling.,with small shovel dig hole.,1,cause
1688113,place seedling in hole.,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,come back regularly to water sapling.,0,effect
988120,add shoveled dirt back into hole.,"get watering can, gloves and spade.",use a shovel to dig a hole into the ground.,1,cause
14028549,dig small hole in dirt.,replace displaced dirt.,pick out a sapling that you like.,0,effect
1918704,choose tree and spot to plant.,dig the hole for the tree.,get baby tree to plant.,1,effect
10336797,put the tree in the hole.,get gloves and shovel.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",1,cause
1347687,dig a hole where you want to plant the tree.,cover back up with dirt.,firmly but gently pack down around roots.,0,effect
10780072,fill in dirt around the tree gently.,dig an appropriate sized hole for the tree.,go to nursery.,0,cause
55744,go to garden center.,buy a tree sapling.,cover the roots with surrounding dirt.,0,effect
1489820,fill hole with dirt around the tree.,take the tree out of its container.,insert the sapling in the ground.,1,cause
1907848,choose a tree that you want to grow.,put water and fertilizer in hole.,get tree seedloing.,1,effect
14182546,fill hole with soil.,place a stabilizing stick if need.,use a shovel to dig a hole into the ground.,1,cause
14411989,place the tree sapling into the hole.,fill the hole back with dirt.,go outside to find spot for tree.,0,effect
1007369,cover the plant root loosely with soil.,"get shovel,gloves and tree sapling.",digging in the ground.,1,cause
1324659,dig about 6 inches deep or as desired.dig in a circle all around the spot.,fill the hole back with dirt.,get soil.,0,effect
987489,fill in the hole with the shovel.,"get a shovel,watering can and gloves.",make a hole.,1,cause
14711643,buy a tree sapling.,choose a tree that you want to grow.,put tree into hole in ground.,0,cause
813875,dig a hole where you want the tree planted.,"place sapling in hole, roots down.",water.,0,effect
10362407,put tree root/seed into hole.,preparing the dirt.,dig small hole in dirt.,1,cause
13563537,dig a hole with shovel.,go to garden.,insert the sapling in the ground.,1,effect
1565171,fill hole with dirt around the tree.,transport it home.,place the tree inside the whole.,1,cause
12455434,insert tree sapling.,take off gloves and put away with shovel.,make sure tree is standing straight and secure.,1,effect
1445281,fill hole with soil.,"get shovel,gloves and tree sapling.",place seedling into hole.,1,cause
1228064,dig hole in ground.,water your tree.,replace displaced dirt.,1,effect
10934161,putting dirt over the plant roots.,use shovel to dig hole.,purchase a tree.,0,cause
13926489,dig a hole three times the save as the root ball.,cover sapling root over with soil.,find a spot to plant.,0,effect
14475105,plant tree sapling about 4 inches in the dirt.,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,get tree sapling.,0,effect
1831337,choose tree and spot to plant.,dig a hole with shovel.,get tree in pot.,1,effect
1353541,dig hole for tree.,pack down the dirt around the tree.,cover the tree with the dirt you took out of the hole.,1,effect
1149504,fill hole with dirt.,get tree seedloing.,dig hole for tree.,1,cause
13950414,dig a hole in the yard.,find a suitable area.,hold it with one hand firmly and refill the soil.refill some more soil to fill the gap if any.,1,effect
835243,dig an appropriate sized hole for the tree.,water the tree generously.,put sapling in hole.,1,effect
605700,put tree roots into hole.,get soil.,use shovel to dig hole.,1,cause
721627,place sapling into the hole.,"purchase seedling, or bush.",dig about 6 inches deep or as desired.dig in a circle all around the spot.,1,cause
10447127,put sapling in hole.,go to garden.,dig a hole.,1,cause
1467549,fill hole with dirt.,go to store.,place sapling into the hole.,1,cause
10500891,put it in the hole.,dig a hole in the yard.,get a tree.,0,cause
1349150,dig hole big enough for tree to grow.,pack dirt back in.,pat lightly.,0,effect
9933,go to garden center.,water new sapling.,pick out a sapling that you like.,1,effect
1229636,dig hole in ground.,cover tree roots with dirt.,add water.,0,effect
632629,plant the sapling in ground.,find spot to plant tree.,dig a hole the same size as the container holding the tree.,1,cause
1668049,"place sapling in hole, roots down.",fill watering can.water sapling.,cover up hole.,1,effect
10893678,add shoveled dirt back into hole.,dig a hole where you want to plant tree.,purchase the tree.,0,cause
14685961,get tree seedloing.,choose type of tree.,water the tree every day.,0,cause
10773090,cover roots with dirt.,"get watering can, gloves and spade.",dig a hole into the ground.,1,cause
14103892,fill hole with dirt.,dig a hole deep and wide enough to accommodate the roots.,water it.,0,cause
73713,go to store.,buy a young tree.,pack dirt around tree.,0,effect
1908298,choose a tree that you want to grow.,watering the dirt.,buy a small tree at a nursery.,1,effect
1712150,place sapling into hole.,add shoveled dirt back into hole.,come back regularly to water sapling.,0,effect
10478737,place sapling in hole.,dig a hole where you want the tree planted.,buy or get a plant sapling .,0,cause
10489727,place seedling in hole.,dig hole for tree.,buy some sapling of desired tree.,0,cause
6033110,gently insert it under the soil about 6 inches deep.,add water.,cover roots with dirt.,1,effect
13403703,dig the soil about two fingers deep.,put tree into hole in ground.,choose type of tree.,0,effect
14380960,put tree in hole.,replace the dirt.,find a suitable area.,0,effect
10813086,fill in dirt around the tree gently.,"dig a small hole, keep the displaced dirt accessible.",selecting the site to plant tree.,0,cause
10446368,place tree in hole.,dig a hole in the ground.,go home.,0,cause
14430925,put the tree in the hole.,cover hole back up.,transport it home.,0,effect
1618345,fill in space around the roots with dirt or potting soil.,pick out a sapling that you like.,put tree into hole in ground.,1,cause
14464878,place the tree in the hole.,replace displaced dirt.,get baby tree to plant.,0,effect
1554756,fill hole with dirt and fertilizer.,secure the boundary of the circle with fence of rounded river stones.,put tree in hole.,1,cause
1230288,"dig a small hole, keep the displaced dirt accessible.",take some water.water the plant everyday.,cover hole.,1,effect
1567970,cover tree roots with dirt.,take tree sapling to place you want to plant it.,insert the sapling in the ground.,1,cause
14624979,replace the dirt.,pack down the dirt around the tree.,put sapling in hole.,1,cause
962217,dig small hole in dirt.,place sapling into the hole.,put tools away.,0,effect
13461106,dig hole in ground.,place seedling in hole.,go to garden center.,0,effect
14350953,put tree in hole.,take tree sapling outside.,replace the dirt.,1,effect
1451928,fill hole with dirt around the tree.,"grab shovel,gloves and other gardening tools.",gently insert it under the soil about 6 inches deep.,1,cause
14019306,dig hole for tree.,fill hole with dirt around the tree.,go buy a tree.,0,effect
1515841,cover hole back up.,find place for tree.,place tree in hole.,1,cause
13998374,dig a hole three times the save as the root ball.,cover hole back up.,get tree seedloing.,0,effect
1589604,fill hole with dirt.,purchase the tree.,insert tree sapling.,1,cause
1027396,refill hole with remaining dirt.,go to nursery.,dig a hole.,1,cause
14379378,insert tree sapling.,pick a spot in the yard for the tree.,cover the plant root loosely with soil.,1,effect
10872177,fill hole up with soil that you used to dig the hole.,go to garden.,dig a hole.,1,cause
14644493,cover tree roots with dirt.,pack dirt around tree.,put it in the hole.,1,cause
13673307,place the roots of the tree into the hole you have dug.,dig hole at least 5 inches bigger then the root ball of tree.start digging.,water well.,0,cause
503100,take off gloves and put away with shovel.,cover the roots with surrounding dirt.,get shovel and gloves.,1,cause
10824594,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,go home and pick out a nice place to plant your tree.,"dig a small hole, keep the displaced dirt accessible.",1,cause
10800289,cover hole back up.,take the plant.,dig hole for tree with shovel.,1,cause
1928383,choose tree and spot to plant.,pack down the dirt around the tree.,buy a sapling from nursery.,1,effect
14403490,put the tree in the hole.,cover with dirt.,select a spot where to plant a tree preferably in good exposure to sunlight.,0,effect
10742521,add shoveled dirt back into hole.,dig hole for tree with shovel.,get relevant tools like shovel.gloves etc.get a water hose.,0,cause
14037964,dig a hole with shovel.,fill the hole back with dirt.,acquire sapling.,0,effect
10297202,place sapling in hole.,put on gloves and sunglasses.,dig hole big enough for tree to grow.,1,cause
13547106,dig a hole deep enough to plant the tree roots.,go outside to find spot for tree.,place the tree inside the whole.,1,effect
1381692,hold the tree upright while filling the hole back up.,acquire sapling.,dig a hole three times the save as the root ball.,1,cause
1114487,fill in any gaps in the hole with soil.,score roots to ensure good root growth.,dig a very deep hole with a shovel.,1,cause
1743494,place the tree sapling into the hole.,cover the hole with topsoil.,water the tree every day.,0,effect
10303305,place the tree sapling into the hole.,ensure the hole is not too deep and not too narrow.,dig a hole where you want the tree planted.,1,cause
998940,cover sapling root over with soil.,"get shovel,gloves and other tools ready.",dig a hole where you want to plant the tree.,1,cause
1143083,replace displaced dirt.,buy a sapling from nursery.,dig a hole according to the size of the sapling.,1,cause
13577061,dig a hole in the ground.,place the roots of the tree into the hole you have dug.,get plant sapling.,0,effect
14312129,plant the tree sapling in the soil.,"get shovel,gloves and watering can.",fill in dirt around the tree gently.,1,effect
10840764,fill hole with soil.,find a spot to plant tree.,dig hole.,1,cause
1074689,cover up hole.,select a site to plant the tree.,make a hole.,1,cause
64854,go to garden center.,dig the hole for the tree.,buy a sapling from nursery.,1,effect
10488974,put tree in hole.,go buy a tree.,dig a hole according to the size of the sapling.,1,cause
1305786,dig a hole deep enough to plant the tree roots.,cover the hole with topsoil.,turn water on.water tree.,0,effect
1633621,cover with soil.,buy tree sapling.,place the tree inside the whole.,1,cause
10816992,fill hole with dirt and fertilizer.,dig a hole deep and wide enough to accommodate the roots.,find place in ground with enough space for tree.,0,cause
1038977,cover the plant root loosely with soil.,preparing the dirt.,dig about 6 inches deep or as desired.dig in a circle all around the spot.,1,cause
10326010,plant tree sapling about 4 inches in the dirt.,dig a hole deep enough to plant the tree roots.,find gloves and digging tools.,0,cause
1833307,choose a tree that you want to grow.,purchase the tree.,dig a hole deep enough to plant the tree roots.,0,effect
1083310,cover sapling with dirt.,go to a field or a yard.,dig small hole in dirt.,1,cause
511125,take off gloves and put away with shovel.,purchase a tree.,"find shovel , gloves and relevant tools.",1,cause
13571658,dig a hole of appropriate size.,place the roots of the tree into the hole you have dug.,get tree.,0,effect
14570726,fill hole with soil.,water tree daily.,place sapling into the hole.,1,cause
933149,digging in the ground.,place sapling into the hole.,score roots to ensure good root growth.,0,effect
1207369,fill up the rest of the hole with dirt.,get tree in pot.,digging in the ground.,1,cause
1924768,choose type of tree.,get shovel and gloves.,get tree seedloing.,1,effect
5990189,put tree in hole.,water well.,cover the hole with topsoil.,1,effect
6087225,place the tree inside the whole.,put tools away.,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,1,effect
13417873,dig hole big enough for tree to grow.,"find shovel , gloves and relevant tools.",place sapling into hole.,1,effect
13952600,dig hole in ground about 16 inches deep.,selecting the site to plant tree.,fill hole with soil.,1,effect
13416425,dig a hole of appropriate size.,plant the tree.,"get shovel,gloves and other tools ready.",0,effect
10790015,fill in the hole with the shovel.,dig a hole.,preparing the dirt.,0,cause
14453642,place sapling in hole.,fill hole with soil.,go buy a tree.,0,effect
1723112,"plant seedling, or bush.",fill hole back in with dirt.,water the tree every day.,0,effect
10353504,plant tree sapling about 4 inches in the dirt.,dig the soil about two fingers deep.,go to nursery.,0,cause
1250090,dig hole for tree with shovel.,fill hole up with soil that you used to dig the hole.,come back regularly to water sapling.,0,effect
10314136,place sapling in hole.,dig a hole where you want to plant tree.,find the shovel and gloves.get the hose.,0,cause
14006597,dig hole in ground.,cover the tree with the dirt you took out of the hole.,buy a sapling from nursery.,0,effect
14396429,insert the sapling in the ground.,cover hole back up.,select a spot where to plant a tree preferably in good exposure to sunlight.,0,effect
14036933,dig a hole with shovel.,add shoveled dirt back into hole.,buy or get a plant sapling .,0,effect
14312827,plant the tree sapling in the soil.,cover roots with dirt.,get relevant tools like shovel.gloves etc.get a water hose.,0,effect
5960614,plant the sapling in ground.,water the soil.,cover sapling root over with soil.,1,effect
1064859,add shoveled dirt back into hole.,walk outside.,dig an appropriate sized hole for the tree.,1,cause
6013541,plant the tree sapling in the soil.,water new sapling.,cover the roots with dirt.,1,effect
1273156,digging in the ground.,cover the roots with dirt.,water the plant.,0,effect
1421305,cover hole with soil.,ensure the hole is not too deep and not too narrow.,place tree sapling into hole.,1,cause
13712400,plant tree sapling about 4 inches in the dirt.,water tree daily.,dig the soil about two fingers deep.,1,cause
33401,go to store.,select a correct place in my backyard.,buy or get a plant sapling .,1,effect
1158586,cover back up with dirt.,buy sapling.,dig a hole large enough to place the tree into.,1,cause
13950666,dig a hole in the yard.,determine where to plant it.,fill the hole back with dirt.,1,effect
13450917,dig hole big enough for seedling.,place tree sapling into hole.,"get a shovel,watering can and gloves.",0,effect
6068927,place seedling in hole.,pack dirt around tree.,fill in with dirt.,1,effect
13950486,dig a hole in the yard.,cover the plant root loosely with soil.,find place for tree.,0,effect
1228192,dig hole in ground.,pour some water over the covered root.,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,1,effect
1390584,make sure it is stable.,putting dirt over the plant roots.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",1,cause
1366089,dig a hole according to the size of the sapling.,cover with dirt.,pack dirt around tree.,0,effect
10740499,fill hole with dirt and fertilizer.,"get shovel,gloves and tree sapling.",dig hole in the ground.,1,cause
14413372,put tree into hole.,fill in dirt around the tree gently.,pick a spot in the yard for the tree.,0,effect
1165110,cover hole with dirt.,buy tree sapling.,dig small hole in dirt.,1,cause
14149228,fill hole with dirt around the tree.,dig the hole for the tree.,water soil.,0,cause
1140017,cover the roots with surrounding dirt.,acquire sapling.,dig the soil about two fingers deep.,1,cause
1327278,dig a hole where you want the tree planted.,cover sapling with dirt.,put fertilizer in the hole.,0,effect
979944,pack dirt back in.,put on gloves and sunglasses.,dig a hole in the ground.,1,cause
673459,gently insert it under the soil about 6 inches deep.,go outside.,dig an appropriate sized hole for the tree.,1,cause
957554,dig a hole large enough to place the tree into.,tamp down dirt.,place the tree in the hole.,1,effect
77358,go to store.,buy plant sapling.,put tree in hole.,0,effect
1840995,choose tree and spot to plant.,purchase a tree.,flatten soil with shovel.,0,effect
1294100,dig a hole the same size as the container holding the tree.,cover roots with dirt.,take some water.water the plant everyday.,0,effect
35204,go to nursery.,pat gently to secure sapling.,purchase a tree to plant.,1,effect
1305974,dig a hole deep enough to plant the tree roots.,put dirt back into hole.,water and care for tree.,0,effect
1618889,fill in space around the roots with dirt or potting soil.,get a tree.,plant the tree.,1,cause
1028322,cover hole with soil.,go to garden center.,dig the hole for the tree.,1,cause
1055306,cover hole back up.,put fertilizer in the hole.,dig a hole into the ground.,1,cause
13841156,dig a hole large enough to place the tree into.,fill hole with dirt.,choose a tree that you want to grow.,0,effect
1069933,refill hole with remaining dirt.,pick location.,dig a hole according to the size of the sapling.,1,cause
1136830,fill in the hole with the shovel.,get tree sapling you want.,dig hole big enough for seedling.,1,cause
14572993,fill hole back in with dirt.,place sapling in hole.,water.,0,cause
1076639,cover hole back up.,locate the spot to plant the tree.,make a hole.,1,cause
14611385,fill up the rest of the hole with dirt.,put sapling in hole.,watering the dirt.,0,cause
14437076,place tree in hole.,fill the hole back with dirt.,"purchase seedling, or bush.",0,effect
14027520,dig an appropriate sized hole for the tree.,cover the plant root loosely with soil.,buy the tree.,0,effect
7518398,get gloves and shovel.,place the tree sapling into the hole.,put on gloves and sunglasses.,1,effect
14037457,dig a hole with shovel.,cover hole with dirt.,get tree sapling.,0,effect
1134243,fill hole up with soil that you used to dig the hole.,purchase tree.,dig hole big enough for tree to grow.,1,cause
1071799,fill hole with dirt.,go to a field or a yard.,dig a hole where you want the tree planted.,1,cause
1099939,cover with soil.,find a spot to plant.,make a hole.,1,cause
13523121,dig a hole in the yard.,gently insert it under the soil about 6 inches deep.,go outside.,0,effect
1484218,refill hole with remaining dirt.,take the tree out of the container.,plant the tree sapling in the soil.,1,cause
14381085,put tree in hole.,find a spot to plant tree.,cover the roots with surrounding dirt.,1,effect
14680571,make sure it is stable.,put sapling in hole.,water the soil.,0,cause
14250137,hold the tree upright while filling the hole back up.,dig the hole for the tree.,pour some water over the covered root.,0,cause
6088677,place seedling into hole.,put away shovel and watering can.,add shoveled dirt back into hole.,1,effect
1328725,dig a hole in the yard.,if you like you can add a fertilizer.,cover roots with dirt.,1,effect
1562776,hold it with one hand firmly and refill the soil.refill some more soil to fill the gap if any.,go to garden.,put the tree in the hole.,1,cause
625129,place sapling into the hole.,put fertilizer in the hole.,dig a hole the same size as the container holding the tree.,1,cause
10319197,place seedling in hole.,dig a hole into the ground.,"get shovel,gloves and tree sapling.",0,cause
1411940,cover hole with dirt.,choose a tree that you want to grow.,place the tree at the top of the hole.,1,cause
1675145,put tree roots into hole.,water the plant.,fill in any gaps in the hole with soil.,1,effect
33837,go to garden center.,select location.,pick out a sapling that you like.,1,effect
1449981,cover the hole with topsoil.,"get shovel,gardening gloves and other required tools.",place seedling into hole.,1,cause
1034929,put soil back in hole around tree.,go to garden center.,dig a hole the same size as the container holding the tree.,1,cause
1189529,put dirt back into hole.,purchase the tree.,dig a hole the same size as the container holding the tree.,1,cause
901727,dig a hole where you want to plant the tree.,place the tree in the hole.,stake the tree.,0,effect
1356332,dig small hole in dirt.,pat lightly.,cover with soil.,1,effect
1560196,cover hole with soil.,take tree sapling to place you want to plant it.,place the roots of the tree into the hole you have dug.,1,cause
14609494,fill in with dirt.,put tree roots into hole.,water sapling.,0,cause
13964669,dig about 6 inches deep or as desired.dig in a circle all around the spot.,fill hole with dirt around the tree.,find a spot to plant.,0,effect
895361,dig a very deep hole with a shovel.,plant the sapling in ground.,water regularly.,0,effect
10331979,place the tree inside the whole.,dig hole in ground about 16 inches deep.,"find shovel , gloves and relevant tools.",0,cause
13872435,dig a hole deep and wide enough to accommodate the roots.,"get a shovel,watering can and gloves.",fill in dirt around the tree gently.,1,effect
1124625,cover the hole with topsoil.,go home.,dig a hole where you want to plant tree.,1,cause
512290,put tools away.,"plant seedling, or bush.",find the shovel and gloves.get the hose.,1,cause
10817012,fill hole with dirt and fertilizer.,dig a hole deep and wide enough to accommodate the roots.,find spot to plant tree.,0,cause
714909,put tree into hole in ground.,get baby tree to plant.,dig an appropriate sized hole for the tree.,1,cause
13501826,dig a hole.,put plant sapling in hole.,go home and pick out a nice place to plant your tree.,0,effect
10533343,place seedling into hole.,purchase seedling of tree.,dig hole in ground about 16 inches deep.,1,cause
10343999,place the tree sapling into the hole.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.","get a shovel,watering can and gloves.",0,cause
14101148,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,dig hole for tree.,fill watering can.water sapling.,0,cause
14570775,fill hole with soil.,add small amount of water to base of tree.water tree daily and wait to grow.,put tree roots into hole.,1,cause
14672134,put tree roots into hole.,make sure it is stable.,find a spot to plant tree.,0,effect
14013818,dig hole.,cover sapling with dirt.,get tree seedloing.,0,effect
1671891,place sapling into the hole.,refill hole with remaining dirt.,pour some water over the covered root.,0,effect
10962228,fill up the rest of the hole with dirt.,dig a hole the same size as the container holding the tree.,obtain seedling.,0,cause
14101165,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,dig hole for tree.,watering the dirt.,0,cause
14442434,put sapling in hole.,fill in with dirt.,purchase a sapling and garden gloves.,0,effect
55827,go to garden center.,fill in with dirt.,buy some sapling of desired tree.,1,effect
1122765,cover the roots with dirt.,take tree sapling to place you want to plant it.,dig a hole with shovel.,1,cause
8449296,"get shovel,gloves and other tools ready.",dig the hole for the tree.,take off gloves and put away with shovel.,1,effect
13408965,dig hole for tree with shovel.,put on gloves.,insert tree sapling.,1,effect
6049473,put tree into hole.,water the plant.,put soil back in hole around tree.,1,effect
14647486,cover hole.,put tree in hole.,take off gloves and put away with shovel.,0,cause
1360193,digging in the ground.,pat lightly.,fill in with dirt.,1,effect
1353553,dig hole for tree.,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,pat gently to secure sapling.,0,effect
10879919,put dirt back into hole.,dig a hole in the ground.,take it home.,0,cause
7517447,get shovel and gloves.,place the tree in the hole.,put on gloves.,1,effect
510275,put tools away.,go buy a tree.,"get a shovel,watering can and gloves.",1,cause
5974901,place sapling into the hole.,water soil.,cover back up with dirt.,1,effect
14600060,pack dirt back in.,place seedling into hole.,water the plant.,0,cause
6040466,place seedling into hole.,water regularly.,cover back up with dirt.,1,effect
8406199,put away shovel and watering can.,"get shovel,gardening gloves and other required tools.",fill in any gaps in the hole with soil.,0,cause
13720235,plant the tree sapling in the soil.,dig a hole where you want the tree planted.,put a small amount of water in hole.,0,cause
1061993,fill hole with dirt and fertilizer.,select a site to plant the tree.,dig hole big enough for tree to grow.,1,cause
14628264,cover the tree with the dirt you took out of the hole.,place plant in hole.,pack down the dirt around the tree.,0,cause
10831430,cover back up with dirt.,dig hole in the ground.,choose spot for planting.,0,cause
13444057,dig the hole for the tree.,"plant seedling, or bush.",get gloves and shovel.,0,effect
1456652,pack dirt back in.,"get shovel,gloves and other tools ready.",put plant sapling in hole.,1,cause
549283,place the tree at the top of the hole.,get relevant tools like shovel.gloves etc.get a water hose.,dig a hole according to the size of the sapling.,1,cause
10774040,cover with dirt.,dig an appropriate sized hole for the tree.,"grab shovel,gloves and other gardening tools.",0,cause
13958931,dig the hole for the tree.,cover sapling root over with soil.,walk outside.,0,effect
5710165,use shovel to dig hole.,secure the boundary of the circle with fence of rounded river stones.,make sure it is stable.,1,effect
1187832,fill hole with dirt around the tree.,"purchase seedling, or bush.",with small shovel dig hole.,1,cause
1030610,fill hole back in with dirt.,go to nursery.,dig small hole in dirt.,1,cause
552534,put tree seedling into hole.,get gloves.get garden supplies.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",1,cause
1013619,put dirt back into hole.,get gloves.get garden supplies.,digging in the ground.,1,cause
10334285,"plant seedling, or bush.",dig a hole in the ground.,"get shovel,gardening gloves and other required tools.",0,cause
14690109,purchase a tree.,choose a tree that you want to grow.,cover the hole with topsoil.,0,cause
13567886,dig a hole according to the size of the sapling.,place the tree at the top of the hole.,take tree sapling to place you want to plant it.,0,effect
10298945,plant the tree sapling in the soil.,dig a hole in the yard.,put on gloves.,0,cause
13895788,dig a hole with shovel.,go to nursery.,cover hole with soil.,1,effect
671567,put the tree in the hole.,choose spot for planting.,dig the soil about two fingers deep.,1,cause
1803121,make sure tree is standing straight and secure.,"grab shovel,gloves and other gardening tools.",place the tree inside the whole.,1,cause
14458193,insert tree sapling.,put loose dirt around roots.fill hole so that only top of tree is above ground.add additional dirt if necessary.,get plant sapling.,0,effect
10753091,cover sapling root over with soil.,dig hole in the ground.,"get shovel,gloves and watering can.",0,cause
11155606,make sure it is stable.,use a shovel to dig a hole into the ground.,go buy a tree.,0,cause
1378066,make a hole.,place mulch around bottom of sapling.,hold it with one hand firmly and refill the soil.refill some more soil to fill the gap if any.,1,effect
13540443,dig a hole the same size as the container holding the tree.,place seedling into hole.,go home and pick out a nice place to plant your tree.,0,effect
14697504,purchase seedling of tree.,dig a hole large enough to place the tree into.,choose tree and spot to plant.,1,cause
1381657,hold the tree upright while filling the hole back up.,get the tree and take it out into the yard.,dig hole at least 5 inches bigger then the root ball of tree.start digging.,1,cause
10767138,fill hole with dirt around the tree.,dig a hole where you want to plant tree.,get gloves.get garden supplies.,0,cause
571267,plant tree sapling about 4 inches in the dirt.,get gloves and shovel.,dig the soil about two fingers deep.,1,cause
14328126,put tree into hole.,fill up the rest of the hole with dirt.,get shovel and gloves.,0,effect
1516826,cover back up with dirt.,determine where to plant it.,put the tree in the hole.,1,cause
14058404,dig about 6 inches deep or as desired.dig in a circle all around the spot.,pack dirt back in.,buy a small tree at a nursery.,0,effect
13803949,put sapling in hole.,flatten soil with shovel.,dig a hole of appropriate size.,1,cause
1141291,cover the roots with surrounding dirt.,go buy a tree.,dig a hole of appropriate size.,1,cause
8442594,get relevant tools like shovel.gloves etc.get a water hose.,water the soil.,take off gloves and put away with shovel.,1,effect
1294403,dig a hole the same size as the container holding the tree.,put soil back in hole around tree.,water soil.,0,effect
10933330,fill in space around the roots with dirt or potting soil.,dig about 6 inches deep or as desired.dig in a circle all around the spot.,buy tree sapling.,0,cause
1583359,cover the tree with the dirt you took out of the hole.,purchase a tree.,place plant in hole.,1,cause
1235482,use shovel to dig hole.,cover roots with dirt.,water tree.,0,effect
1672038,place sapling into the hole.,water the tree.,cover hole with soil.,1,effect
14010088,dig a hole where you want the tree planted.,fill hole with dirt.,obtain seedling.,0,effect
13624872,use a shovel to dig a hole into the ground.,"plant seedling, or bush.",get tree sapling you want.,0,effect
30231,go to store.,"get shovel,gardening gloves and other required tools.",buy sapling.,1,effect
14642639,cover with dirt.,place seedling in hole.,pack dirt around tree.,0,cause
731599,place tree sapling into hole.,buy plant.,dig a hole where you want the tree planted.,1,cause
14546174,cover hole.,gently insert it under the soil about 6 inches deep.,turn water on.water tree.,0,cause
1786703,put tree into hole.,refill hole with remaining dirt.,put tools away.,0,effect
14303326,place seedling in hole.,putting dirt over the plant roots.,find gloves and digging tools.,0,effect
10740773,fill hole with dirt and fertilizer.,dig small hole in dirt.,"get shovel,gardening gloves and other required tools.",0,cause
12888013,acquire sapling.,go to nursery.,dig hole.,0,cause
10914153,cover sapling root over with soil.,buy plant sapling.,dig a hole in the ground.,1,cause
1219129,dig a hole three times the save as the root ball.,water regularly.,fill the hole back with dirt.,1,effect
10794966,pack dirt back in.,prepare soil.,dig a hole.,1,cause
14693713,get a tree.,choose tree and spot to plant.,cover up hole.,0,cause
1819268,choose tree and spot to plant.,buy sapling.,water the tree every day.,0,effect
702836,place the tree sapling into the hole.,go home.,dig a hole large enough to place the tree into.,1,cause
14701539,purchase the tree.,choose tree and spot to plant.,go to garden.,0,cause
13742171,gently insert it under the soil about 6 inches deep.,dig an appropriate sized hole for the tree.,water plant every day.,0,cause
13832205,place tree in hole.,dig an appropriate sized hole for the tree.,place mulch around bottom of sapling.,0,cause
14282309,place sapling into the hole.,fill in any gaps in the hole with soil.,put on gloves.,0,effect
13563945,dig the soil about two fingers deep.,place sapling in hole.,transport it home.,0,effect
13523779,dig a hole with shovel.,place seedling in hole.,find place in ground with enough space for tree.,0,effect
13518050,dig small hole in dirt.,place the tree in the hole.,find a spot to plant.,0,effect
591244,put tree into hole.,"get shovel,gloves and tree sapling.",dig a hole in the ground.,1,cause
13421233,dig hole in ground.,get gloves and shovel.,put tree in hole.,1,effect
12907790,buy some sapling of desired tree.,go to store.,place the tree in the hole.,0,cause
1743793,place the tree sapling into the hole.,cover with soil.,water the tree generously.,0,effect
13365410,put on gloves and sunglasses.,insert tree sapling.,get gloves and shovel.,1,cause
14319668,put the tree in the hole.,"grab shovel,gloves and other gardening tools.",fill up the rest of the hole with dirt.,1,effect
14291501,put tree seedling into hole.,cover the hole with topsoil.,"get shovel,gloves and watering can.",0,effect
10763065,putting dirt over the plant roots.,"get shovel,gloves and other tools ready.",dig a hole where you want the tree planted.,1,cause
14330485,plant the tree.,get relevant tools like shovel.gloves etc.get a water hose.,put dirt back into hole.,1,effect
1793099,hold the tree upright while filling the hole back up.,buy tree sapling.,place sapling into the hole.,1,cause
